epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,202.4,1.03491,2.09177,0.01822,0.78303,0.66498,0.86474,0.65244,1.59828,1.21372,0.01083,2.75718e-05,2.75718e-05,2.75718e-05
38,207.462,1.01333,1.46704,0.00938,0.78303,0.66498,0.86474,0.65244,1.59828,1.21372,0.01083,2.79018e-05,2.79018e-05,2.79018e-05
39,213.022,1.0654,2.2438,0.01385,0.82091,0.63311,0.86381,0.66184,1.56963,1.26334,0.01071,2.82082e-05,2.82082e-05,2.82082e-05
40,219.334,0.84401,1.46267,0.00933,0.82091,0.63311,0.86381,0.66184,1.56963,1.26334,0.01071,2.84911e-05,2.84911e-05,2.84911e-05
41,224.921,1.31374,3.02364,0.02413,0.82493,0.659,0.86474,0.68192,1.58252,1.28335,0.01092,2.87504e-05,2.87504e-05,2.87504e-05
42,230.186,0.98427,1.50651,0.01314,0.82493,0.659,0.86474,0.68192,1.58252,1.28335,0.01092,2.89861e-05,2.89861e-05,2.89861e-05
43,235.97,0.93193,1.18581,0.00863,0.75833,0.66434,0.8484,0.67476,1.58349,1.28323,0.01098,2.91983e-05,2.91983e-05,2.91983e-05
44,240.999,0.93418,1.31242,0.01201,0.75833,0.66434,0.8484,0.67476,1.58349,1.28323,0.01098,2.93869e-05,2.93869e-05,2.93869e-05
45,246.493,0.80931,1.32936,0.01579,0.75688,0.67484,0.84589,0.65104,1.59421,1.28502,0.01126,2.9552e-05,2.9552e-05,2.9552e-05
46,252.668,0.97719,1.30124,0.00952,0.75688,0.67484,0.84589,0.65104,1.59421,1.28502,0.01126,2.96935e-05,2.96935e-05,2.96935e-05
47,258.702,0.95661,1.1543,0.01049,0.73911,0.69459,0.85178,0.64093,1.57842,1.30529,0.01118,2.98114e-05,2.98114e-05,2.98114e-05
48,264.359,0.9511,1.38314,0.01406,0.73911,0.69459,0.85178,0.64093,1.57842,1.30529,0.01118,2.99058e-05,2.99058e-05,2.99058e-05
49,270.039,1.2788,1.8925,0.01532,0.70307,0.69154,0.85178,0.64586,1.58478,1.34954,0.01164,2.99766e-05,2.99766e-05,2.99766e-05
50,275.222,1.14376,2.16642,0.02611,0.70307,0.69154,0.85178,0.64586,1.58478,1.34954,0.01164,3.00238e-05,3.00238e-05,3.00238e-05
51,280.873,0.86686,1.37378,0.00914,0.5969,0.71667,0.76887,0.59926,1.60293,1.35511,0.01179,3.00475e-05,3.00475e-05,3.00475e-05
52,286.107,0.69946,2.74977,0.01631,0.5969,0.71667,0.76887,0.59926,1.60293,1.35511,0.01179,3.00476e-05,3.00476e-05,3.00476e-05
53,291.414,1.06383,1.71708,0.01759,0.5969,0.71667,0.76887,0.59926,1.60293,1.35511,0.01179,3.00242e-05,3.00242e-05,3.00242e-05
54,297.308,0.97968,1.29927,0.01555,0.59754,0.71667,0.76885,0.56095,1.60702,1.36443,0.01212,2.99772e-05,2.99772e-05,2.99772e-05
55,303.036,0.87136,0.7838,0.01025,0.59754,0.71667,0.76885,0.56095,1.60702,1.36443,0.01212,2.99066e-05,2.99066e-05,2.99066e-05
56,308.415,1.16978,1.38492,0.01727,0.59754,0.71667,0.76885,0.56095,1.60702,1.36443,0.01212,2.98125e-05,2.98125e-05,2.98125e-05
57,314.192,1.0628,0.96046,0.01269,0.61414,0.69183,0.76879,0.54386,1.68473,1.2611,0.01277,2.96948e-05,2.96948e-05,2.96948e-05
58,320.145,0.80327,1.45306,0.00913,0.61414,0.69183,0.76879,0.54386,1.68473,1.2611,0.01277,2.95535e-05,2.95535e-05,2.95535e-05
59,325.838,0.67886,1.11185,0.00854,0.61414,0.69183,0.76879,0.54386,1.68473,1.2611,0.01277,2.93887e-05,2.93887e-05,2.93887e-05
60,330.962,0.79485,0.93831,0.0077,0.60932,0.66209,0.76884,0.54384,1.69564,1.27908,0.01301,2.92003e-05,2.92003e-05,2.92003e-05
61,336.891,1.02505,0.9272,0.0168,0.60932,0.66209,0.76884,0.54384,1.69564,1.27908,0.01301,2.89884e-05,2.89884e-05,2.89884e-05
62,342.359,1.00873,1.75549,0.01244,0.60932,0.66209,0.76884,0.54384,1.69564,1.27908,0.01301,2.87529e-05,2.87529e-05,2.87529e-05
63,348.085,1.18432,1.27824,0.01784,0.64779,0.64559,0.79662,0.5819,1.70253,1.24042,0.01315,2.84938e-05,2.84938e-05,2.84938e-05
64,353.31,0.91425,1.52786,0.01117,0.64779,0.64559,0.79662,0.5819,1.70253,1.24042,0.01315,2.82112e-05,2.82112e-05,2.82112e-05
65,359.063,0.7408,1.2794,0.0095,0.64779,0.64559,0.79662,0.5819,1.70253,1.24042,0.01315,2.7905e-05,2.7905e-05,2.7905e-05
66,364.564,1.237,2.06374,0.01532,0.64868,0.64276,0.79663,0.57361,1.70791,1.26679,0.01333,2.75753e-05,2.75753e-05,2.75753e-05
67,370.084,1.04255,1.66649,0.01794,0.64868,0.64276,0.79663,0.57361,1.70791,1.26679,0.01333,2.7222e-05,2.7222e-05,2.7222e-05
68,375.12,1.07892,1.86539,0.02303,0.64868,0.64276,0.79663,0.57361,1.70791,1.26679,0.01333,2.68451e-05,2.68451e-05,2.68451e-05
69,380.381,0.68883,0.71238,0.00799,0.93992,0.46504,0.76896,0.5598,1.73073,1.37217,0.01382,2.64447e-05,2.64447e-05,2.64447e-05
70,385.338,1.43991,1.80436,0.01919,0.93992,0.46504,0.76896,0.5598,1.73073,1.37217,0.01382,2.60207e-05,2.60207e-05,2.60207e-05
71,390.828,0.98995,1.05748,0.01274,0.93992,0.46504,0.76896,0.5598,1.73073,1.37217,0.01382,2.55731e-05,2.55731e-05,2.55731e-05
72,396.263,0.87876,1.9463,0.01023,0.94291,0.46479,0.76898,0.56135,1.73286,1.34282,0.01392,2.5102e-05,2.5102e-05,2.5102e-05
73,401.59,0.90237,0.92745,0.00818,0.94291,0.46479,0.76898,0.56135,1.73286,1.34282,0.01392,2.46073e-05,2.46073e-05,2.46073e-05
74,407.175,0.99129,1.45921,0.01228,0.94291,0.46479,0.76898,0.56135,1.73286,1.34282,0.01392,2.40891e-05,2.40891e-05,2.40891e-05
75,412.596,1.31971,1.76761,0.02247,0.94445,0.46462,0.7689,0.55063,1.73781,1.34893,0.01403,2.35472e-05,2.35472e-05,2.35472e-05
76,417.888,0.8331,1.14906,0.01084,0.94445,0.46462,0.7689,0.55063,1.73781,1.34893,0.01403,2.29819e-05,2.29819e-05,2.29819e-05
77,423.454,1.00406,1.22871,0.0173,0.94445,0.46462,0.7689,0.55063,1.73781,1.34893,0.01403,2.23929e-05,2.23929e-05,2.23929e-05
78,428.647,0.81171,0.79491,0.01256,0.95225,0.46234,0.7412,0.50911,1.77847,1.38722,0.01502,2.17805e-05,2.17805e-05,2.17805e-05
79,434.262,0.81726,0.91801,0.01222,0.95225,0.46234,0.7412,0.50911,1.77847,1.38722,0.01502,2.11444e-05,2.11444e-05,2.11444e-05
80,440.02,1.16729,0.89763,0.01767,0.95225,0.46234,0.7412,0.50911,1.77847,1.38722,0.01502,2.04848e-05,2.04848e-05,2.04848e-05
81,445.659,0.79565,0.70192,0.0137,0.952,0.45572,0.71356,0.49007,1.71901,1.53272,0.01392,1.98016e-05,1.98016e-05,1.98016e-05
82,450.924,0.94438,0.9061,0.01155,0.952,0.45572,0.71356,0.49007,1.71901,1.53272,0.01392,1.90949e-05,1.90949e-05,1.90949e-05
83,456.439,0.93101,1.0863,0.01106,0.952,0.45572,0.71356,0.49007,1.71901,1.53272,0.01392,1.83646e-05,1.83646e-05,1.83646e-05
84,462.206,0.8146,0.95236,0.00833,0.94892,0.45239,0.71355,0.49343,1.91193,1.23882,0.0175,1.76107e-05,1.76107e-05,1.76107e-05
85,467.359,0.81178,0.60882,0.0097,0.94892,0.45239,0.71355,0.49343,1.91193,1.23882,0.0175,1.68333e-05,1.68333e-05,1.68333e-05
86,473.119,0.96043,1.59648,0.01424,0.94892,0.45239,0.71355,0.49343,1.91193,1.23882,0.0175,1.60323e-05,1.60323e-05,1.60323e-05
87,478.435,0.80888,1.00793,0.01399,0.94892,0.45239,0.71355,0.49343,1.91193,1.23882,0.0175,1.52077e-05,1.52077e-05,1.52077e-05
88,484.865,0.97122,1.3819,0.01388,0.94982,0.46458,0.71354,0.49379,1.72337,1.54557,0.01397,1.43596e-05,1.43596e-05,1.43596e-05
89,490.954,0.82663,1.02271,0.00756,0.94982,0.46458,0.71354,0.49379,1.72337,1.54557,0.01397,1.34879e-05,1.34879e-05,1.34879e-05
90,496.785,0.77237,0.87507,0.01104,0.94982,0.46458,0.71354,0.49379,1.72337,1.54557,0.01397,1.25927e-05,1.25927e-05,1.25927e-05
91,502.022,0.7567,0.54613,0.01094,0.94982,0.46458,0.71354,0.49379,1.72337,1.54557,0.01397,1.16739e-05,1.16739e-05,1.16739e-05
92,507.704,0.64733,0.53024,0.00616,0.78212,0.46324,0.71361,0.47876,1.72066,1.51195,0.01373,1.07315e-05,1.07315e-05,1.07315e-05
93,513.225,0.7011,0.53729,0.00998,0.78212,0.46324,0.71361,0.47876,1.72066,1.51195,0.01373,9.76562e-06,9.76562e-06,9.76562e-06
94,520.875,0.65951,0.53435,0.00871,0.78212,0.46324,0.71361,0.47876,1.72066,1.51195,0.01373,8.77613e-06,8.77613e-06,8.77613e-06
95,526.326,0.62658,0.53101,0.00722,0.78212,0.46324,0.71361,0.47876,1.72066,1.51195,0.01373,7.76308e-06,7.76308e-06,7.76308e-06
96,531.85,0.64167,0.47518,0.00799,0.92632,0.46548,0.75329,0.5255,1.79631,1.3395,0.01452,6.72648e-06,6.72648e-06,6.72648e-06
97,537.247,0.88456,0.87162,0.00955,0.92632,0.46548,0.75329,0.5255,1.79631,1.3395,0.01452,5.6663e-06,5.6663e-06,5.6663e-06
98,542.606,0.75957,0.80935,0.01009,0.92632,0.46548,0.75329,0.5255,1.79631,1.3395,0.01452,4.58257e-06,4.58257e-06,4.58257e-06
99,547.286,0.78012,0.5546,0.01134,0.92632,0.46548,0.75329,0.5255,1.79631,1.3395,0.01452,3.47528e-06,3.47528e-06,3.47528e-06
100,553.728,0.6516,0.55851,0.00617,0.62222,0.66227,0.75222,0.55516,1.73365,1.29313,0.01337,2.34442e-06,2.34442e-06,2.34442e-06
