epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,2592.79,1.59844,0.95894,0.00264,0.56021,0.42963,0.43262,0.26351,1.48638,1.06215,0.00281,0.000643314,0.000643314,0.000643314
32,2675.98,1.55748,0.96133,0.00298,0.53097,0.3572,0.37694,0.23192,1.46761,1.08968,0.00277,0.000640958,0.000640958,0.000640958
33,2759.05,1.42702,0.8959,0.00295,0.59438,0.38013,0.42018,0.25775,1.4978,1.07472,0.00281,0.000638602,0.000638602,0.000638602
34,2842.25,1.50699,0.9066,0.00289,0.57215,0.37373,0.41569,0.25039,1.46962,1.04852,0.00277,0.000636245,0.000636245,0.000636245
35,2925.45,1.43484,0.87166,0.00273,0.55467,0.38953,0.43298,0.26229,1.4784,1.00221,0.00274,0.000633889,0.000633889,0.000633889
36,3008.37,1.53519,0.96732,0.00298,0.62367,0.35925,0.43173,0.25622,1.49293,1.01084,0.00278,0.000631533,0.000631533,0.000631533
37,3091.16,1.38709,0.84969,0.00284,0.5993,0.40627,0.45081,0.27224,1.48162,0.99144,0.0028,0.000629177,0.000629177,0.000629177
38,3174.54,1.47569,0.84335,0.00282,0.4703,0.40693,0.41569,0.25415,1.52411,1.0312,0.00286,0.000626821,0.000626821,0.000626821
39,3257.48,1.55725,0.94537,0.00277,0.60183,0.41601,0.44042,0.28135,1.45351,1.00222,0.00271,0.000624464,0.000624464,0.000624464
40,3341.16,1.39842,0.79411,0.00271,0.53425,0.47815,0.47203,0.28905,1.45468,0.95468,0.00272,0.000622108,0.000622108,0.000622108
41,3424.42,1.42435,0.8026,0.00273,0.59278,0.43278,0.46248,0.27713,1.45273,0.95939,0.00273,0.000619752,0.000619752,0.000619752
42,3507.9,1.49607,0.87338,0.00315,0.57128,0.41637,0.44403,0.27239,1.48399,0.96145,0.00277,0.000617396,0.000617396,0.000617396
43,3591.35,1.39935,0.79959,0.00268,0.60019,0.40841,0.45598,0.28078,1.47093,0.94297,0.00272,0.00061504,0.00061504,0.00061504
44,3674.52,1.3914,0.82953,0.00268,0.53039,0.47097,0.47266,0.30221,1.45881,0.95272,0.00275,0.000612683,0.000612683,0.000612683
45,3758.26,1.41349,0.86055,0.00313,0.65834,0.46825,0.48574,0.29713,1.51742,0.93632,0.00283,0.000610327,0.000610327,0.000610327
46,3841.71,1.50307,0.81464,0.00301,0.67615,0.4516,0.49225,0.30058,1.47014,0.94796,0.00276,0.000607971,0.000607971,0.000607971
47,3924.71,1.43364,0.78277,0.00267,0.73624,0.39557,0.45806,0.2922,1.44328,0.96029,0.00271,0.000605615,0.000605615,0.000605615
48,4007.49,1.48222,0.79822,0.00273,0.62923,0.42867,0.46166,0.28955,1.44276,0.94474,0.00267,0.000603259,0.000603259,0.000603259
49,4090.39,1.42326,0.7947,0.00302,0.6612,0.44688,0.47513,0.2914,1.4569,0.92815,0.00271,0.000600902,0.000600902,0.000600902
50,4173.67,1.42982,0.77467,0.00269,0.58085,0.47102,0.49112,0.30737,1.46475,0.92559,0.00279,0.000598546,0.000598546,0.000598546
51,4257.27,1.34163,0.736,0.00276,0.5381,0.47906,0.48747,0.29783,1.46624,0.90949,0.00274,0.00059619,0.00059619,0.00059619
52,4340.04,1.40474,0.76463,0.00276,0.46992,0.48099,0.47811,0.29794,1.46492,0.93364,0.00281,0.000593834,0.000593834,0.000593834
53,4423.11,1.38677,0.74572,0.00272,0.50633,0.46531,0.45338,0.28067,1.46374,0.94803,0.00282,0.000591478,0.000591478,0.000591478
54,4505.86,1.3482,0.72453,0.00277,0.52921,0.45376,0.46391,0.28539,1.45649,0.94613,0.00277,0.000589121,0.000589121,0.000589121
55,4588.93,1.45085,0.78126,0.00254,0.61318,0.40778,0.44981,0.27189,1.51125,0.97237,0.00291,0.000586765,0.000586765,0.000586765
56,4672.16,1.35909,0.74751,0.00279,0.62809,0.46216,0.47816,0.29244,1.46466,0.96003,0.00272,0.000584409,0.000584409,0.000584409
57,4755.61,1.42016,0.75587,0.00249,0.58706,0.49268,0.47983,0.29042,1.4878,0.95613,0.00276,0.000582053,0.000582053,0.000582053
58,4839.14,1.41462,0.74366,0.00267,0.62953,0.43159,0.47461,0.28688,1.4789,0.93973,0.00275,0.000579697,0.000579697,0.000579697
59,4922.41,1.35455,0.73499,0.00271,0.65286,0.43477,0.47734,0.29032,1.48695,0.94914,0.0028,0.00057734,0.00057734,0.00057734
60,5005.66,1.37867,0.77033,0.0028,0.61226,0.46519,0.49677,0.29752,1.47029,0.95884,0.00276,0.000574984,0.000574984,0.000574984
61,5088.76,1.4215,0.75911,0.00264,0.70443,0.43399,0.49674,0.30188,1.4515,0.94338,0.00269,0.000572628,0.000572628,0.000572628
62,5172.24,1.34066,0.73941,0.00269,0.61957,0.47617,0.50009,0.2948,1.47605,0.9437,0.00271,0.000570272,0.000570272,0.000570272
63,5255.46,1.529,0.79158,0.00259,0.67596,0.44041,0.49378,0.29535,1.4614,0.94649,0.00268,0.000567916,0.000567916,0.000567916
64,5338.59,1.32866,0.74767,0.00288,0.65874,0.4348,0.49432,0.29763,1.46024,0.96159,0.00268,0.000565559,0.000565559,0.000565559
65,5421.35,1.32094,0.73269,0.00268,0.71135,0.41627,0.50396,0.30676,1.45958,0.93752,0.0027,0.000563203,0.000563203,0.000563203
66,5504.15,1.36097,0.79207,0.00268,0.66366,0.45634,0.50478,0.3128,1.45134,0.93209,0.00266,0.000560847,0.000560847,0.000560847
67,5587.43,1.35576,0.70509,0.00257,0.53508,0.50041,0.49339,0.29854,1.4415,0.96436,0.0027,0.000558491,0.000558491,0.000558491
68,5670.83,1.30124,0.6581,0.00252,0.6021,0.48152,0.50314,0.30626,1.44769,0.92353,0.00269,0.000556135,0.000556135,0.000556135
69,5753.97,1.38478,0.6862,0.00241,0.59992,0.51867,0.5195,0.31079,1.41898,0.89808,0.00261,0.000553778,0.000553778,0.000553778
70,5837.4,1.42652,0.73072,0.00248,0.6406,0.49205,0.52388,0.31132,1.42462,0.92344,0.00262,0.000551422,0.000551422,0.000551422
71,5920.75,1.32952,0.69499,0.00239,0.62316,0.4645,0.49633,0.2975,1.44691,0.91593,0.00265,0.000549066,0.000549066,0.000549066
72,6004.13,1.40375,0.7005,0.00249,0.62253,0.46715,0.49267,0.29622,1.4563,0.91404,0.00271,0.00054671,0.00054671,0.00054671
73,6087.08,1.28337,0.63434,0.00265,0.6228,0.46205,0.48415,0.29332,1.48223,0.95545,0.00274,0.000544354,0.000544354,0.000544354
74,6170.4,1.30075,0.70456,0.00278,0.54059,0.4635,0.47771,0.28882,1.45023,0.94259,0.00266,0.000541997,0.000541997,0.000541997
75,6253.44,1.35865,0.7105,0.00242,0.64413,0.40725,0.47163,0.28704,1.48254,0.93286,0.00276,0.000539641,0.000539641,0.000539641
76,6336.63,1.37034,0.70122,0.00238,0.67142,0.37567,0.46443,0.2845,1.44365,0.93476,0.00268,0.000537285,0.000537285,0.000537285
77,6419.37,1.38475,0.69656,0.0023,0.54371,0.52686,0.49702,0.30325,1.47988,0.91407,0.00277,0.000534929,0.000534929,0.000534929
78,6502,1.32457,0.64716,0.00243,0.65277,0.43781,0.48004,0.29886,1.44447,0.90809,0.0027,0.000532573,0.000532573,0.000532573
79,6584.91,1.25025,0.60157,0.00241,0.66705,0.43014,0.48002,0.30552,1.44261,0.96859,0.00265,0.000530216,0.000530216,0.000530216
80,6668.02,1.28899,0.68102,0.00226,0.62982,0.45254,0.48648,0.30775,1.43437,0.93621,0.00266,0.00052786,0.00052786,0.00052786
81,6751.22,1.28148,0.64091,0.00237,0.61897,0.49728,0.50095,0.31133,1.43192,0.92472,0.00263,0.000525504,0.000525504,0.000525504
82,6834.2,1.28014,0.635,0.00245,0.69274,0.44548,0.49971,0.30988,1.49154,0.94853,0.00279,0.000523148,0.000523148,0.000523148
83,6917.61,1.44179,0.68093,0.00248,0.59051,0.4978,0.50271,0.31211,1.44434,0.90188,0.00266,0.000520792,0.000520792,0.000520792
84,7001.39,1.34722,0.69252,0.00265,0.7218,0.42586,0.49455,0.3024,1.45019,0.91627,0.00269,0.000518435,0.000518435,0.000518435
85,7084.88,1.30136,0.66188,0.00247,0.60559,0.4621,0.48805,0.29812,1.46087,0.94138,0.00273,0.000516079,0.000516079,0.000516079
86,7168.33,1.37132,0.6561,0.00232,0.68875,0.44138,0.49358,0.29276,1.4839,0.92989,0.00278,0.000513723,0.000513723,0.000513723
87,7251.41,1.35696,0.69882,0.00245,0.64389,0.45841,0.49106,0.29867,1.44998,0.93048,0.00269,0.000511367,0.000511367,0.000511367
88,7334.81,1.28146,0.62274,0.00237,0.66426,0.44188,0.48799,0.30548,1.46094,0.93138,0.0027,0.000509011,0.000509011,0.000509011
89,7418.04,1.24786,0.62457,0.00239,0.75014,0.46261,0.50921,0.31424,1.44732,0.92627,0.00268,0.000506654,0.000506654,0.000506654
90,7501.51,1.3063,0.6576,0.0023,0.56914,0.5161,0.49915,0.31324,1.44071,0.91784,0.00268,0.000504298,0.000504298,0.000504298
91,7585.53,1.34151,0.67916,0.00228,0.63498,0.50088,0.51103,0.31852,1.451,0.91023,0.00269,0.000501942,0.000501942,0.000501942
92,7669.12,1.28583,0.62734,0.0023,0.61792,0.46257,0.48106,0.29204,1.4555,0.9517,0.00271,0.000499586,0.000499586,0.000499586
93,7752.24,1.29938,0.65188,0.00265,0.58715,0.44632,0.46254,0.27912,1.44611,0.91889,0.00271,0.00049723,0.00049723,0.00049723
94,7834.94,1.33259,0.65733,0.00229,0.58909,0.43327,0.47724,0.29058,1.45637,0.91339,0.00268,0.000494873,0.000494873,0.000494873
95,7918.09,1.32401,0.63865,0.00236,0.66309,0.40891,0.47438,0.2933,1.46303,0.93692,0.00275,0.000492517,0.000492517,0.000492517
96,8001.34,1.29564,0.6066,0.00238,0.61489,0.42176,0.48264,0.29073,1.46469,0.95253,0.00271,0.000490161,0.000490161,0.000490161
97,8084.11,1.4538,0.68992,0.0023,0.68828,0.38668,0.47156,0.28494,1.44995,0.93812,0.00269,0.000487805,0.000487805,0.000487805
98,8168.02,1.2596,0.62159,0.00239,0.49177,0.44992,0.46876,0.27785,1.47261,0.95905,0.00272,0.000485449,0.000485449,0.000485449
99,8251.13,1.2598,0.61898,0.00235,0.51248,0.49704,0.48282,0.2879,1.44325,0.93216,0.00266,0.000483092,0.000483092,0.000483092
100,8334.54,1.26845,0.62332,0.00226,0.54604,0.4795,0.48673,0.29934,1.4428,0.91767,0.00269,0.000480736,0.000480736,0.000480736
101,8418.1,1.22086,0.58522,0.00246,0.61566,0.47865,0.5128,0.31125,1.42646,0.93197,0.00264,0.00047838,0.00047838,0.00047838
102,8501.46,1.28015,0.59038,0.00268,0.64763,0.45623,0.4982,0.30525,1.45058,0.91646,0.00269,0.000476024,0.000476024,0.000476024
103,8584.61,1.34229,0.62074,0.00219,0.70811,0.44617,0.49154,0.30611,1.44302,0.90762,0.00268,0.000473668,0.000473668,0.000473668
104,8667.75,1.19967,0.55901,0.00217,0.65262,0.46299,0.4964,0.30511,1.43965,0.92486,0.00268,0.000471311,0.000471311,0.000471311
105,8750.89,1.19287,0.54185,0.00221,0.68062,0.44631,0.49714,0.30074,1.45999,0.91418,0.00271,0.000468955,0.000468955,0.000468955
106,8833.83,1.18683,0.55827,0.00214,0.68464,0.44328,0.50636,0.30881,1.42893,0.89986,0.00261,0.000466599,0.000466599,0.000466599
107,8917.16,1.25196,0.59505,0.00206,0.62741,0.44683,0.51597,0.30792,1.44187,0.89668,0.00263,0.000464243,0.000464243,0.000464243
108,9000.59,1.20874,0.5674,0.00215,0.72847,0.44225,0.50791,0.29922,1.439,0.92051,0.00263,0.000461887,0.000461887,0.000461887
109,9083.99,1.1641,0.53105,0.0022,0.63342,0.45769,0.4917,0.29566,1.45906,0.92527,0.00273,0.00045953,0.00045953,0.00045953
110,9167.27,1.27991,0.61571,0.00215,0.67385,0.42762,0.49084,0.29276,1.44268,0.94493,0.00266,0.000457174,0.000457174,0.000457174
111,9250.81,1.25881,0.61994,0.00213,0.55678,0.46261,0.47996,0.28421,1.47216,0.94875,0.00269,0.000454818,0.000454818,0.000454818
112,9334.26,1.2226,0.60978,0.00231,0.60618,0.43316,0.48505,0.29191,1.44649,0.92271,0.00268,0.000452462,0.000452462,0.000452462
113,9417.39,1.21673,0.5829,0.00228,0.60476,0.45982,0.48658,0.29027,1.46454,0.9217,0.0027,0.000450106,0.000450106,0.000450106
114,9500.26,1.27108,0.59956,0.00224,0.60907,0.43444,0.48936,0.30375,1.4371,0.92158,0.00265,0.000447749,0.000447749,0.000447749
115,9583.44,1.18369,0.54506,0.00217,0.65121,0.47493,0.50738,0.31722,1.4527,0.9063,0.0027,0.000445393,0.000445393,0.000445393
116,9666.78,1.23988,0.59641,0.00217,0.68186,0.46981,0.5155,0.32058,1.43354,0.89683,0.00263,0.000443037,0.000443037,0.000443037
117,9750.48,1.1632,0.51987,0.00213,0.51484,0.51892,0.51051,0.31379,1.45073,0.9112,0.00268,0.000440681,0.000440681,0.000440681
118,9833.93,1.18657,0.52062,0.00219,0.53594,0.50747,0.5075,0.3106,1.45494,0.93962,0.00268,0.000438325,0.000438325,0.000438325
119,9917.51,1.21176,0.55483,0.00239,0.67326,0.45923,0.49095,0.30169,1.4581,0.94168,0.00268,0.000435968,0.000435968,0.000435968
120,10000.5,1.12217,0.52044,0.00208,0.73771,0.4381,0.50291,0.31941,1.4351,0.91628,0.00266,0.000433612,0.000433612,0.000433612
121,10083.5,1.2173,0.55914,0.00249,0.6497,0.46402,0.49338,0.30368,1.47682,0.92564,0.00274,0.000431256,0.000431256,0.000431256
122,10167.1,1.29209,0.62987,0.00229,0.61092,0.50314,0.51111,0.31417,1.45713,0.91915,0.00268,0.0004289,0.0004289,0.0004289
123,10250.2,1.17004,0.52587,0.00231,0.62653,0.49891,0.51054,0.31035,1.46496,0.90746,0.00274,0.000426544,0.000426544,0.000426544
124,10333.2,1.36734,0.59361,0.00236,0.63665,0.51984,0.52488,0.31857,1.46389,0.89415,0.00272,0.000424187,0.000424187,0.000424187
125,10416.4,1.26244,0.58127,0.00222,0.57071,0.52604,0.51503,0.31073,1.47794,0.91915,0.00271,0.000421831,0.000421831,0.000421831
126,10499.7,1.25278,0.56688,0.00215,0.59938,0.50644,0.52321,0.31869,1.46175,0.92389,0.00271,0.000419475,0.000419475,0.000419475
127,10582.6,1.21218,0.54651,0.00221,0.65971,0.46027,0.5209,0.31579,1.44689,0.90705,0.00268,0.000417119,0.000417119,0.000417119
128,10665.5,1.20638,0.55745,0.00218,0.61304,0.47,0.5065,0.31093,1.4454,0.90813,0.00266,0.000414763,0.000414763,0.000414763
129,10748.9,1.19798,0.54243,0.002,0.66151,0.45124,0.50577,0.315,1.43149,0.89869,0.00262,0.000412406,0.000412406,0.000412406
130,10831.6,1.21516,0.53581,0.00205,0.63588,0.48099,0.5203,0.31527,1.43724,0.90668,0.00264,0.00041005,0.00041005,0.00041005
131,10914.1,1.20553,0.52351,0.00195,0.61461,0.49042,0.51002,0.31007,1.46419,0.9046,0.00269,0.000407694,0.000407694,0.000407694
132,10997,1.17826,0.54127,0.00197,0.65547,0.46456,0.51333,0.32188,1.44552,0.88715,0.00267,0.000405338,0.000405338,0.000405338
133,11080,1.15138,0.5728,0.00221,0.64441,0.47414,0.52522,0.31738,1.44577,0.90281,0.00266,0.000402982,0.000402982,0.000402982
134,11163,1.14916,0.51852,0.00218,0.54522,0.49948,0.50831,0.29984,1.44579,0.92752,0.00265,0.000400625,0.000400625,0.000400625
135,11246.2,1.24438,0.58565,0.00194,0.58737,0.48711,0.50659,0.30516,1.42944,0.91142,0.00263,0.000398269,0.000398269,0.000398269
136,11329.6,1.19444,0.54816,0.00208,0.68244,0.44828,0.50122,0.2993,1.4447,0.90612,0.00267,0.000395913,0.000395913,0.000395913
137,11412.7,1.09795,0.50075,0.00202,0.63248,0.49758,0.53351,0.31582,1.45462,0.93525,0.00267,0.000393557,0.000393557,0.000393557
138,11495.9,1.09874,0.5006,0.00204,0.67595,0.46166,0.51526,0.31327,1.44767,0.94625,0.00266,0.000391201,0.000391201,0.000391201
139,11579.2,1.16202,0.53726,0.00221,0.66689,0.44775,0.50332,0.30472,1.45292,0.93152,0.00267,0.000388844,0.000388844,0.000388844
140,11662.6,1.09242,0.49017,0.00201,0.66483,0.46472,0.50115,0.30561,1.45437,0.93222,0.00269,0.000386488,0.000386488,0.000386488
141,11746.1,1.22303,0.55423,0.00199,0.58231,0.49202,0.51238,0.30304,1.46319,0.94171,0.00267,0.000384132,0.000384132,0.000384132
142,11829.1,1.13464,0.49375,0.00209,0.61671,0.5004,0.52048,0.31779,1.44201,0.92965,0.00264,0.000381776,0.000381776,0.000381776
143,11912.9,1.11431,0.48975,0.00188,0.69584,0.46034,0.52491,0.32614,1.42977,0.91974,0.0026,0.00037942,0.00037942,0.00037942
144,11996.4,1.14103,0.50309,0.00199,0.69099,0.48534,0.53245,0.33107,1.44507,0.92912,0.00267,0.000377063,0.000377063,0.000377063
145,12079.5,1.09009,0.50278,0.00188,0.63501,0.51754,0.5319,0.32997,1.43691,0.9377,0.00266,0.000374707,0.000374707,0.000374707
146,12162.3,1.05583,0.464,0.00194,0.66217,0.48555,0.52601,0.33375,1.44446,0.9446,0.00268,0.000372351,0.000372351,0.000372351
147,12245.8,1.12736,0.50074,0.00193,0.64535,0.49028,0.5232,0.3301,1.42415,0.9328,0.00262,0.000369995,0.000369995,0.000369995
148,12328.8,1.07336,0.48462,0.00186,0.59404,0.51383,0.52028,0.32553,1.43431,0.91991,0.00264,0.000367639,0.000367639,0.000367639
149,12411.9,1.13066,0.50816,0.00189,0.60388,0.51302,0.52732,0.32471,1.42822,0.90028,0.00262,0.000365282,0.000365282,0.000365282
150,12494.8,1.19046,0.53241,0.00185,0.56694,0.53568,0.51623,0.32009,1.42765,0.91908,0.00263,0.000362926,0.000362926,0.000362926
151,12578.2,1.21669,0.55822,0.00217,0.54435,0.51795,0.50856,0.31742,1.43753,0.91913,0.00266,0.00036057,0.00036057,0.00036057
152,12661.7,1.11875,0.49817,0.00189,0.55254,0.5311,0.50315,0.31181,1.44041,0.91613,0.00268,0.000358214,0.000358214,0.000358214
153,12745.3,1.09608,0.48222,0.00193,0.6234,0.47763,0.50485,0.30919,1.44861,0.93419,0.00269,0.000355858,0.000355858,0.000355858
154,12828.5,1.10481,0.48884,0.00208,0.55733,0.5202,0.50845,0.31496,1.42795,0.9466,0.00263,0.000353501,0.000353501,0.000353501
155,12911.7,1.13452,0.50655,0.00221,0.59795,0.52227,0.51454,0.32041,1.44637,0.92991,0.00267,0.000351145,0.000351145,0.000351145
156,12994.8,1.17706,0.52997,0.00189,0.6068,0.51759,0.5168,0.32162,1.43879,0.91964,0.00265,0.000348789,0.000348789,0.000348789
157,13078.1,1.09278,0.47802,0.00193,0.64614,0.51562,0.52225,0.31912,1.44777,0.92995,0.00267,0.000346433,0.000346433,0.000346433
158,13161.2,1.29457,0.59135,0.00196,0.58479,0.53522,0.50766,0.30482,1.43373,0.93156,0.00265,0.000344077,0.000344077,0.000344077
159,13243.8,1.12712,0.5019,0.00185,0.6347,0.49645,0.51961,0.31914,1.43983,0.90904,0.00264,0.00034172,0.00034172,0.00034172
160,13326.3,1.15375,0.56699,0.00186,0.61771,0.50859,0.52681,0.31824,1.4506,0.90501,0.00267,0.000339364,0.000339364,0.000339364
161,13408.9,1.21537,0.54127,0.00181,0.63611,0.49672,0.52514,0.31823,1.44861,0.91552,0.00264,0.000337008,0.000337008,0.000337008
162,13491.4,1.07997,0.53538,0.00209,0.7607,0.45914,0.52171,0.3179,1.44975,0.9241,0.00266,0.000334652,0.000334652,0.000334652
163,13574.3,1.14487,0.49066,0.00184,0.63507,0.49777,0.51538,0.31578,1.45214,0.92649,0.00267,0.000332296,0.000332296,0.000332296
164,13657.1,1.05688,0.47427,0.00206,0.70078,0.47768,0.51954,0.32123,1.4316,0.92201,0.00263,0.000329939,0.000329939,0.000329939
165,13740,1.11938,0.54712,0.00197,0.70718,0.47812,0.5261,0.32226,1.45843,0.90727,0.00269,0.000327583,0.000327583,0.000327583
166,13822.7,1.07306,0.45784,0.00195,0.64471,0.50678,0.52733,0.32433,1.43823,0.90019,0.00263,0.000325227,0.000325227,0.000325227
167,13905.7,1.19843,0.52761,0.00188,0.63432,0.50273,0.52767,0.32372,1.43611,0.89792,0.00264,0.000322871,0.000322871,0.000322871
168,13988.6,1.11302,0.47119,0.00195,0.61525,0.5011,0.52577,0.3192,1.43455,0.88178,0.00262,0.000320515,0.000320515,0.000320515
169,14071.6,1.20962,0.51548,0.0019,0.68299,0.46061,0.52121,0.32201,1.41768,0.88016,0.0026,0.000318158,0.000318158,0.000318158
170,14154.5,1.12875,0.49772,0.00181,0.70983,0.4551,0.52253,0.32159,1.41621,0.89041,0.00258,0.000315802,0.000315802,0.000315802
171,14237.3,1.10757,0.52168,0.00192,0.68989,0.4712,0.5171,0.31954,1.43073,0.89413,0.00263,0.000313446,0.000313446,0.000313446
172,14320.4,1.03436,0.47906,0.00199,0.64152,0.48592,0.5082,0.31774,1.4302,0.91397,0.00262,0.00031109,0.00031109,0.00031109
173,14403.3,1.06864,0.45969,0.00189,0.73555,0.4512,0.50934,0.3148,1.43567,0.93235,0.00263,0.000308734,0.000308734,0.000308734
174,14486.3,1.10737,0.49138,0.00194,0.6414,0.47833,0.49969,0.30529,1.43329,0.93376,0.00262,0.000306377,0.000306377,0.000306377
175,14569.3,1.04404,0.46877,0.00177,0.65122,0.485,0.51639,0.31563,1.4319,0.93341,0.00263,0.000304021,0.000304021,0.000304021
176,14652.6,1.07811,0.48349,0.0018,0.60733,0.50762,0.52209,0.31832,1.45195,0.91486,0.00268,0.000301665,0.000301665,0.000301665
177,14735.6,1.15732,0.50224,0.00178,0.61263,0.49792,0.5111,0.31323,1.44039,0.8997,0.00266,0.000299309,0.000299309,0.000299309
178,14818.6,1.06125,0.4373,0.00178,0.63775,0.49726,0.52592,0.3236,1.44089,0.91206,0.00263,0.000296953,0.000296953,0.000296953
179,14901.8,1.12239,0.48359,0.00186,0.69792,0.47462,0.5262,0.32112,1.42716,0.89387,0.00261,0.000294596,0.000294596,0.000294596
180,14985.3,1.06935,0.47508,0.00192,0.65781,0.49673,0.52139,0.31778,1.43314,0.88683,0.00263,0.00029224,0.00029224,0.00029224
181,15068,1.01981,0.44922,0.00178,0.63599,0.47948,0.50903,0.31081,1.42631,0.89905,0.00261,0.000289884,0.000289884,0.000289884
182,15150.9,1.04208,0.45242,0.002,0.55369,0.50972,0.49746,0.3027,1.43385,0.92472,0.00263,0.000287528,0.000287528,0.000287528
183,15233.6,1.04488,0.47659,0.00178,0.5762,0.49937,0.49594,0.29783,1.44902,0.93177,0.00266,0.000285172,0.000285172,0.000285172
184,15316.7,1.13025,0.48417,0.0017,0.56869,0.50461,0.4838,0.29337,1.44059,0.93539,0.00266,0.000282815,0.000282815,0.000282815
