epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,9819.1,1.32697,0.66109,0.00271,0.55439,0.41552,0.42228,0.25635,1.42939,0.91973,0.00331,0.000551422,0.000551422,0.000551422
71,9970.98,1.30323,0.65065,0.00269,0.49839,0.44135,0.41805,0.25294,1.44184,0.92091,0.00338,0.000549066,0.000549066,0.000549066
72,10122.9,1.31087,0.65045,0.00283,0.56851,0.3673,0.397,0.24128,1.43887,0.93158,0.00334,0.00054671,0.00054671,0.00054671
73,10275.4,1.29332,0.63987,0.00271,0.53741,0.39642,0.39977,0.24036,1.45316,0.93973,0.00344,0.000544354,0.000544354,0.000544354
74,10418.3,1.34421,0.65579,0.00271,0.67987,0.35528,0.4178,0.24249,1.45278,0.95413,0.00348,0.000541997,0.000541997,0.000541997
75,10556.9,1.35059,0.66661,0.00278,0.63207,0.34928,0.4227,0.24784,1.45532,0.9282,0.0034,0.000539641,0.000539641,0.000539641
76,10698,1.30477,0.64348,0.00276,0.60864,0.38555,0.42537,0.24753,1.45778,0.931,0.00344,0.000537285,0.000537285,0.000537285
77,10848,1.32719,0.65404,0.00274,0.54976,0.40741,0.42249,0.24865,1.4358,0.93166,0.00339,0.000534929,0.000534929,0.000534929
78,10997.1,1.30366,0.63032,0.00271,0.53652,0.41417,0.43608,0.25225,1.41881,0.90693,0.0033,0.000532573,0.000532573,0.000532573
79,11148,1.28745,0.61245,0.00263,0.56626,0.40361,0.42501,0.24964,1.44268,0.90779,0.00335,0.000530216,0.000530216,0.000530216
80,11299.6,1.30818,0.62788,0.00277,0.64911,0.39192,0.41485,0.24639,1.47061,0.93674,0.00347,0.00052786,0.00052786,0.00052786
81,11452.2,1.32059,0.63048,0.00273,0.47765,0.39131,0.40048,0.23752,1.44219,0.9403,0.00336,0.000525504,0.000525504,0.000525504
82,11605.1,1.29076,0.63264,0.00261,0.42376,0.42026,0.41653,0.24822,1.43311,0.91471,0.00331,0.000523148,0.000523148,0.000523148
83,11761.3,1.29944,0.61037,0.00264,0.60605,0.41931,0.42423,0.25812,1.45728,0.96525,0.00342,0.000520792,0.000520792,0.000520792
84,11917.8,1.29428,0.61949,0.00265,0.56058,0.45056,0.43875,0.26245,1.44575,0.93088,0.00339,0.000518435,0.000518435,0.000518435
85,12068.2,1.26703,0.59999,0.00269,0.47346,0.42915,0.42896,0.25605,1.43501,0.93466,0.00332,0.000516079,0.000516079,0.000516079
86,12211.2,1.29632,0.61417,0.0026,0.57996,0.41009,0.43539,0.25562,1.42079,0.90041,0.00333,0.000513723,0.000513723,0.000513723
87,12364.4,1.26493,0.59743,0.00258,0.50782,0.42217,0.43045,0.25497,1.42777,0.89701,0.00333,0.000511367,0.000511367,0.000511367
88,12505.3,1.25643,0.58807,0.00253,0.47669,0.42799,0.42262,0.24382,1.46842,0.90741,0.0034,0.000509011,0.000509011,0.000509011
89,12647.5,1.28317,0.59499,0.00261,0.49261,0.42728,0.43004,0.25545,1.42741,0.90568,0.00331,0.000506654,0.000506654,0.000506654
90,12786.3,1.263,0.59312,0.0026,0.5294,0.38502,0.423,0.24718,1.46228,0.90482,0.00339,0.000504298,0.000504298,0.000504298
91,12938.8,1.25797,0.58502,0.00263,0.52358,0.40989,0.42974,0.24878,1.4502,0.91014,0.00335,0.000501942,0.000501942,0.000501942
92,13091.9,1.25276,0.58568,0.00247,0.55478,0.42329,0.42875,0.25031,1.44176,0.94278,0.00333,0.000499586,0.000499586,0.000499586
93,13244.8,1.23239,0.57288,0.00252,0.48038,0.42613,0.42253,0.25137,1.4395,0.93357,0.00332,0.00049723,0.00049723,0.00049723
94,13385.2,1.25414,0.58344,0.00258,0.56131,0.43128,0.43678,0.2605,1.42851,0.94928,0.00325,0.000494873,0.000494873,0.000494873
95,13528.2,1.26732,0.60738,0.0025,0.65241,0.37869,0.43603,0.26191,1.43298,0.92883,0.00331,0.000492517,0.000492517,0.000492517
96,13678.5,1.27325,0.60574,0.0025,0.54344,0.40775,0.43682,0.25558,1.44471,0.93714,0.00332,0.000490161,0.000490161,0.000490161
97,13829.5,1.2216,0.57802,0.00257,0.5728,0.40407,0.43715,0.26003,1.43848,0.91646,0.00333,0.000487805,0.000487805,0.000487805
98,13980.7,1.24705,0.59073,0.00249,0.58042,0.42693,0.4341,0.25656,1.4393,0.91053,0.00332,0.000485449,0.000485449,0.000485449
99,14131.9,1.22534,0.56121,0.00247,0.56555,0.4191,0.43403,0.26038,1.43016,0.94051,0.00331,0.000483092,0.000483092,0.000483092
100,14284.4,1.24915,0.57387,0.00251,0.52094,0.43776,0.4508,0.26357,1.42134,0.92711,0.00327,0.000480736,0.000480736,0.000480736
101,14436.9,1.22251,0.55868,0.00243,0.56962,0.44797,0.45735,0.26724,1.45771,0.90896,0.00335,0.00047838,0.00047838,0.00047838
102,14583.9,1.23851,0.56795,0.00247,0.53854,0.45326,0.45025,0.26823,1.44341,0.91396,0.00337,0.000476024,0.000476024,0.000476024
103,14733.6,1.23405,0.56988,0.00255,0.52457,0.46504,0.44766,0.27488,1.45181,0.91558,0.00343,0.000473668,0.000473668,0.000473668
104,14877.6,1.25681,0.57576,0.00245,0.53497,0.44667,0.45536,0.27523,1.44808,0.92608,0.00335,0.000471311,0.000471311,0.000471311
105,15019.3,1.24009,0.56954,0.00239,0.64609,0.39361,0.44509,0.26673,1.43229,0.91514,0.00331,0.000468955,0.000468955,0.000468955
106,15166.5,1.19212,0.54532,0.00239,0.62484,0.39781,0.44753,0.26777,1.4349,0.93028,0.00336,0.000466599,0.000466599,0.000466599
107,15305.6,1.20606,0.5393,0.00239,0.58336,0.41233,0.44431,0.26487,1.43875,0.93097,0.00334,0.000464243,0.000464243,0.000464243
108,15445.3,1.18302,0.54457,0.00238,0.63205,0.40275,0.44946,0.26513,1.42922,0.92312,0.00329,0.000461887,0.000461887,0.000461887
109,15584.7,1.20292,0.53758,0.00232,0.57888,0.41092,0.4389,0.2575,1.43739,0.94161,0.00332,0.00045953,0.00045953,0.00045953
110,15722.8,1.21512,0.54386,0.00221,0.61902,0.39256,0.44009,0.2569,1.41856,0.90477,0.00326,0.000457174,0.000457174,0.000457174
111,15862.3,1.18233,0.52631,0.00232,0.58514,0.41479,0.43248,0.2561,1.43036,0.92397,0.00332,0.000454818,0.000454818,0.000454818
112,16002.2,1.17656,0.53509,0.00235,0.58326,0.41292,0.42956,0.25539,1.42438,0.92043,0.00329,0.000452462,0.000452462,0.000452462
113,16143.7,1.19657,0.53395,0.00231,0.58269,0.42084,0.43253,0.25436,1.4265,0.9514,0.00328,0.000450106,0.000450106,0.000450106
114,16282.8,1.21285,0.55279,0.00237,0.57111,0.41038,0.43925,0.26162,1.4467,0.94601,0.00334,0.000447749,0.000447749,0.000447749
115,16420.4,1.15332,0.52071,0.00228,0.60711,0.38459,0.42956,0.26346,1.42828,0.93962,0.00329,0.000445393,0.000445393,0.000445393
116,16558.3,1.15107,0.52197,0.00233,0.60956,0.39306,0.42556,0.25883,1.44424,0.93843,0.00336,0.000443037,0.000443037,0.000443037
117,16698.5,1.18198,0.53119,0.00239,0.54442,0.43265,0.43473,0.26234,1.44187,0.94719,0.00336,0.000440681,0.000440681,0.000440681
118,16837.6,1.19511,0.5361,0.00238,0.53124,0.43215,0.42672,0.25707,1.43305,0.94936,0.00334,0.000438325,0.000438325,0.000438325
119,16977.1,1.2003,0.55416,0.00232,0.57566,0.4089,0.41971,0.24753,1.44767,0.97266,0.00337,0.000435968,0.000435968,0.000435968
120,17116.7,1.15262,0.52743,0.0024,0.60531,0.3996,0.4241,0.24662,1.45225,0.95312,0.00338,0.000433612,0.000433612,0.000433612
121,17254.6,1.23359,0.54665,0.00234,0.52732,0.40721,0.42851,0.25142,1.42853,0.94697,0.00332,0.000431256,0.000431256,0.000431256
122,17393,1.18798,0.53799,0.00225,0.50705,0.4456,0.42869,0.24767,1.44052,0.94109,0.00335,0.0004289,0.0004289,0.0004289
123,17531.7,1.16517,0.52395,0.00233,0.51543,0.4175,0.42283,0.2497,1.44338,0.94319,0.00334,0.000426544,0.000426544,0.000426544
124,17672,1.21153,0.54762,0.00229,0.52575,0.42768,0.43555,0.2573,1.43799,0.94418,0.0033,0.000424187,0.000424187,0.000424187
125,17811.9,1.13474,0.49672,0.00228,0.54371,0.44439,0.44649,0.26051,1.43685,0.91937,0.00331,0.000421831,0.000421831,0.000421831
126,17950.1,1.11874,0.50411,0.00222,0.58285,0.42324,0.44683,0.26613,1.43384,0.92209,0.00331,0.000419475,0.000419475,0.000419475
127,18087.7,1.14859,0.50559,0.00223,0.5858,0.4221,0.45425,0.27047,1.43326,0.93158,0.00331,0.000417119,0.000417119,0.000417119
128,18225.9,1.16786,0.51484,0.00216,0.52502,0.44657,0.4541,0.264,1.4463,0.9188,0.00336,0.000414763,0.000414763,0.000414763
129,18364.3,1.18369,0.52019,0.00225,0.64843,0.40885,0.46156,0.26595,1.45539,0.95135,0.00335,0.000412406,0.000412406,0.000412406
130,18501.8,1.12225,0.48866,0.0022,0.56471,0.42544,0.45708,0.26595,1.44152,0.94726,0.00331,0.00041005,0.00041005,0.00041005
131,18639.1,1.15753,0.51383,0.00216,0.52597,0.42976,0.45351,0.27287,1.44573,0.96729,0.00336,0.000407694,0.000407694,0.000407694
132,18776.1,1.1389,0.49758,0.00222,0.55304,0.42179,0.43589,0.26669,1.43765,0.92872,0.00333,0.000405338,0.000405338,0.000405338
133,18913.1,1.10509,0.4829,0.00223,0.56923,0.41482,0.4435,0.26454,1.44175,0.93242,0.00332,0.000402982,0.000402982,0.000402982
134,19049.6,1.14133,0.50291,0.00221,0.60541,0.40407,0.4557,0.27491,1.43358,0.94026,0.00332,0.000400625,0.000400625,0.000400625
135,19187.6,1.10774,0.48277,0.00216,0.54171,0.43105,0.44892,0.26373,1.44206,0.90664,0.00333,0.000398269,0.000398269,0.000398269
136,19324.6,1.08808,0.47983,0.00218,0.56433,0.41509,0.43289,0.25954,1.43732,0.91926,0.00328,0.000395913,0.000395913,0.000395913
137,19462.1,1.11056,0.48891,0.00216,0.54254,0.44183,0.43266,0.26134,1.43944,0.92903,0.0033,0.000393557,0.000393557,0.000393557
138,19598.8,1.09992,0.48547,0.00213,0.60009,0.40569,0.43635,0.25998,1.4532,0.93428,0.00335,0.000391201,0.000391201,0.000391201
139,19736,1.13837,0.49265,0.00219,0.60709,0.4041,0.44221,0.26407,1.44527,0.9314,0.00335,0.000388844,0.000388844,0.000388844
140,19874.2,1.15363,0.50127,0.00218,0.56032,0.42572,0.45978,0.26932,1.43056,0.93922,0.00332,0.000386488,0.000386488,0.000386488
141,20010,1.14696,0.50596,0.00226,0.54607,0.42407,0.45468,0.26502,1.44472,0.92996,0.00333,0.000384132,0.000384132,0.000384132
142,20145.5,1.1581,0.50581,0.00217,0.55028,0.41217,0.44958,0.26943,1.42173,0.93861,0.0033,0.000381776,0.000381776,0.000381776
143,20281.3,1.10433,0.48399,0.00219,0.57838,0.41582,0.44461,0.26541,1.43168,0.9321,0.00327,0.00037942,0.00037942,0.00037942
144,20418.5,1.11732,0.4895,0.00211,0.63763,0.39473,0.43434,0.26632,1.4238,0.92761,0.00326,0.000377063,0.000377063,0.000377063
145,20554.6,1.10039,0.46714,0.00213,0.5401,0.44063,0.4443,0.26811,1.4257,0.9392,0.00328,0.000374707,0.000374707,0.000374707
146,20689.7,1.08306,0.46266,0.00206,0.53114,0.4356,0.44433,0.26237,1.43067,0.94998,0.0033,0.000372351,0.000372351,0.000372351
147,20824.7,1.09946,0.46813,0.00209,0.55984,0.41469,0.44623,0.26269,1.42484,0.93536,0.0033,0.000369995,0.000369995,0.000369995
148,20961.5,1.07784,0.45934,0.00201,0.58019,0.4312,0.4454,0.26781,1.42133,0.92777,0.00326,0.000367639,0.000367639,0.000367639
149,21098.8,1.10635,0.48283,0.00208,0.60384,0.41182,0.44785,0.26644,1.42975,0.94102,0.0033,0.000365282,0.000365282,0.000365282
150,21236.1,1.08404,0.468,0.002,0.6003,0.4054,0.4386,0.25974,1.43404,0.94352,0.00332,0.000362926,0.000362926,0.000362926
151,21372,1.07392,0.45936,0.00205,0.54627,0.41562,0.43885,0.26347,1.42555,0.9535,0.00333,0.00036057,0.00036057,0.00036057
152,21509,1.0962,0.46389,0.00202,0.51264,0.44235,0.44203,0.26723,1.42928,0.92874,0.00333,0.000358214,0.000358214,0.000358214
153,21646.1,1.05395,0.45318,0.00206,0.51241,0.44133,0.43748,0.26369,1.42466,0.93358,0.00333,0.000355858,0.000355858,0.000355858
154,21781.6,1.08037,0.46473,0.00204,0.54492,0.42769,0.44322,0.26239,1.4333,0.93995,0.00333,0.000353501,0.000353501,0.000353501
155,21917.2,1.07001,0.4615,0.00212,0.5528,0.42472,0.45009,0.2616,1.42502,0.93964,0.00332,0.000351145,0.000351145,0.000351145
156,22053.2,1.10783,0.47842,0.00207,0.61988,0.381,0.44303,0.25755,1.42212,0.9522,0.00329,0.000348789,0.000348789,0.000348789
157,22189.9,1.06188,0.45773,0.00204,0.54584,0.4163,0.4283,0.2517,1.43079,0.95205,0.00327,0.000346433,0.000346433,0.000346433
158,22325.4,1.06128,0.4454,0.00198,0.55811,0.40072,0.42422,0.2513,1.44013,0.95657,0.00328,0.000344077,0.000344077,0.000344077
159,22459.6,1.1011,0.46028,0.00204,0.5085,0.38814,0.41388,0.24628,1.43886,0.95716,0.0033,0.00034172,0.00034172,0.00034172
160,22595.7,1.03618,0.43947,0.00197,0.48961,0.38533,0.41205,0.24585,1.42499,0.95146,0.00327,0.000339364,0.000339364,0.000339364
161,22731.8,1.04913,0.44617,0.00199,0.62084,0.37056,0.40506,0.24158,1.43572,0.94628,0.00328,0.000337008,0.000337008,0.000337008
162,22868.4,1.07231,0.46215,0.00195,0.56775,0.40664,0.4283,0.25537,1.43909,0.95847,0.0033,0.000334652,0.000334652,0.000334652
163,23005.2,1.05433,0.44534,0.00195,0.56642,0.38524,0.42042,0.25305,1.43066,0.97625,0.00329,0.000332296,0.000332296,0.000332296
164,23142.8,1.0722,0.45292,0.00192,0.5656,0.39332,0.42152,0.25624,1.43364,0.996,0.00332,0.000329939,0.000329939,0.000329939
165,23280.1,1.0839,0.46392,0.00194,0.60175,0.3935,0.42306,0.25386,1.43652,0.99716,0.0033,0.000327583,0.000327583,0.000327583
166,23415.2,1.05402,0.45102,0.002,0.5298,0.41238,0.43821,0.25993,1.43556,0.96926,0.00331,0.000325227,0.000325227,0.000325227
167,23551.1,1.02942,0.44052,0.00195,0.57238,0.41302,0.43999,0.25751,1.43819,0.94571,0.00331,0.000322871,0.000322871,0.000322871
168,23688,1.06219,0.45557,0.00194,0.52772,0.43087,0.43798,0.25193,1.43651,0.93297,0.00332,0.000320515,0.000320515,0.000320515
169,23824.4,1.03896,0.44543,0.00195,0.56888,0.40423,0.43481,0.25038,1.43779,0.94249,0.00332,0.000318158,0.000318158,0.000318158
170,23959.2,1.06698,0.44679,0.00199,0.47898,0.40995,0.43732,0.25668,1.43766,0.94516,0.00334,0.000315802,0.000315802,0.000315802
171,24095.4,1.05541,0.44804,0.00198,0.50492,0.45895,0.44817,0.26338,1.43868,0.97164,0.00334,0.000313446,0.000313446,0.000313446
172,24232.3,1.03421,0.44812,0.00194,0.48691,0.45835,0.44584,0.26009,1.42165,0.95631,0.00328,0.00031109,0.00031109,0.00031109
173,24369.7,1.04016,0.43554,0.0019,0.51877,0.43958,0.43822,0.25805,1.43004,0.96941,0.00329,0.000308734,0.000308734,0.000308734
174,24505.4,1.04006,0.43108,0.00189,0.50504,0.46636,0.44383,0.26105,1.42192,0.99378,0.00326,0.000306377,0.000306377,0.000306377
175,24641.6,1.08079,0.45827,0.00195,0.55732,0.44111,0.44538,0.26626,1.42506,0.97407,0.00327,0.000304021,0.000304021,0.000304021
176,24778.4,1.02833,0.42772,0.00188,0.57264,0.43671,0.45461,0.27259,1.42212,0.95559,0.00325,0.000301665,0.000301665,0.000301665
177,24913.7,1.06226,0.44765,0.00189,0.57927,0.44217,0.45624,0.27322,1.42478,0.97057,0.00328,0.000299309,0.000299309,0.000299309
178,25049.4,1.00322,0.42753,0.00189,0.5425,0.44072,0.45111,0.27043,1.42314,0.96202,0.00326,0.000296953,0.000296953,0.000296953
179,25186.4,1.02676,0.436,0.00188,0.49564,0.44998,0.44616,0.26978,1.42899,0.97574,0.00328,0.000294596,0.000294596,0.000294596
180,25323.3,1.05145,0.44495,0.00186,0.54306,0.41866,0.43829,0.26218,1.43751,0.95952,0.00331,0.00029224,0.00029224,0.00029224
181,25459.9,1.03634,0.43665,0.00184,0.51382,0.40365,0.43229,0.25998,1.4264,0.96235,0.00326,0.000289884,0.000289884,0.000289884
182,25596.1,1.01822,0.42906,0.00181,0.53391,0.42939,0.43142,0.25642,1.43341,0.97977,0.00327,0.000287528,0.000287528,0.000287528
183,25732.8,0.97006,0.40673,0.00181,0.54377,0.42697,0.43752,0.26115,1.43112,0.9783,0.00329,0.000285172,0.000285172,0.000285172
184,25870.7,1.02628,0.44179,0.00187,0.55519,0.4321,0.4413,0.26239,1.43739,0.97675,0.00331,0.000282815,0.000282815,0.000282815
