epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,1205.26,1.52572,1.11897,0.003,0.43847,0.30081,0.30701,0.18108,1.60762,1.30805,0.00304,0.000676301,0.000676301,0.000676301
18,1275.07,1.54944,1.10837,0.00311,0.45352,0.33742,0.32324,0.18925,1.58206,1.30847,0.00297,0.000673945,0.000673945,0.000673945
19,1345.42,1.59806,1.10956,0.0031,0.43785,0.33548,0.3567,0.2005,1.64922,1.23164,0.00306,0.000671588,0.000671588,0.000671588
20,1415.5,1.47473,1.02163,0.00324,0.44659,0.36981,0.3503,0.20652,1.61831,1.22863,0.00314,0.000669232,0.000669232,0.000669232
21,1485.77,1.56224,1.06246,0.00332,0.46716,0.33033,0.36832,0.21834,1.58534,1.19273,0.00299,0.000666876,0.000666876,0.000666876
22,1555.29,1.50631,1.07505,0.0031,0.38052,0.40494,0.36971,0.22312,1.58165,1.23784,0.00294,0.00066452,0.00066452,0.00066452
23,1625.37,1.48649,0.97377,0.00307,0.50508,0.36509,0.38327,0.22514,1.58099,1.16936,0.003,0.000662164,0.000662164,0.000662164
24,1695.29,1.46844,0.96312,0.00289,0.59416,0.34686,0.38861,0.23832,1.53936,1.15931,0.00285,0.000659807,0.000659807,0.000659807
25,1765.45,1.46909,0.97241,0.00285,0.59601,0.37416,0.39826,0.24021,1.54806,1.18472,0.00288,0.000657451,0.000657451,0.000657451
26,1835.16,1.43163,0.93972,0.00292,0.61266,0.34706,0.39002,0.23787,1.54442,1.21939,0.00289,0.000655095,0.000655095,0.000655095
27,1903.97,1.53242,0.96418,0.0031,0.50314,0.43243,0.39603,0.23998,1.58119,1.20291,0.00302,0.000652739,0.000652739,0.000652739
28,1972.65,1.4875,0.93979,0.00285,0.51469,0.42006,0.40794,0.24502,1.58561,1.13365,0.00298,0.000650383,0.000650383,0.000650383
29,2042.51,1.4483,0.91768,0.00296,0.48643,0.42705,0.40602,0.25183,1.57842,1.11005,0.00301,0.000648026,0.000648026,0.000648026
30,2112.07,1.50203,0.90933,0.003,0.51738,0.38845,0.40888,0.2425,1.61536,1.09598,0.00298,0.00064567,0.00064567,0.00064567
31,2181.5,1.42283,0.86707,0.00281,0.50902,0.42671,0.40893,0.24758,1.58379,1.09426,0.00302,0.000643314,0.000643314,0.000643314
32,2250.74,1.45129,0.86872,0.00274,0.53936,0.39967,0.41134,0.2472,1.55328,1.12183,0.00287,0.000640958,0.000640958,0.000640958
33,2319.65,1.41398,0.86104,0.00274,0.51351,0.4039,0.40611,0.24464,1.56576,1.14768,0.0029,0.000638602,0.000638602,0.000638602
34,2389.42,1.43007,0.86496,0.00273,0.69557,0.37081,0.43234,0.25881,1.57766,1.0495,0.00298,0.000636245,0.000636245,0.000636245
35,2459.33,1.35621,0.82871,0.00273,0.48296,0.4178,0.42829,0.25494,1.56688,1.04243,0.0029,0.000633889,0.000633889,0.000633889
36,2528.18,1.39538,0.82269,0.00271,0.59221,0.36297,0.41462,0.24741,1.56823,1.09948,0.00291,0.000631533,0.000631533,0.000631533
37,2597.17,1.46442,0.86385,0.00269,0.51817,0.41349,0.4221,0.24774,1.58127,1.07604,0.00296,0.000629177,0.000629177,0.000629177
38,2665.79,1.47418,0.86551,0.0029,0.45231,0.43407,0.41073,0.25103,1.57403,1.07955,0.00303,0.000626821,0.000626821,0.000626821
39,2735.02,1.45294,0.83515,0.00275,0.5219,0.37675,0.41659,0.24747,1.5867,1.09358,0.00295,0.000624464,0.000624464,0.000624464
40,2804.03,1.43905,0.8194,0.00277,0.55434,0.38777,0.42817,0.25525,1.54781,1.08336,0.00292,0.000622108,0.000622108,0.000622108
41,2872.82,1.42579,0.83147,0.00266,0.55306,0.39642,0.41702,0.24854,1.57197,1.11038,0.003,0.000619752,0.000619752,0.000619752
42,2942.4,1.4012,0.82292,0.0027,0.53499,0.40143,0.41526,0.24684,1.55823,1.13108,0.0029,0.000617396,0.000617396,0.000617396
43,3011.92,1.37825,0.79643,0.0027,0.47632,0.45528,0.43904,0.26958,1.53517,1.09526,0.00286,0.00061504,0.00061504,0.00061504
44,3081.79,1.35963,0.76261,0.00279,0.6091,0.435,0.47578,0.30019,1.52458,1.01675,0.00283,0.000612683,0.000612683,0.000612683
45,3151.54,1.38219,0.77495,0.00271,0.58883,0.44042,0.47497,0.29945,1.52699,1.02179,0.00284,0.000610327,0.000610327,0.000610327
46,3221.08,1.39222,0.79339,0.00257,0.56654,0.40956,0.44581,0.28527,1.55184,1.05315,0.00289,0.000607971,0.000607971,0.000607971
47,3290.89,1.29509,0.71082,0.00258,0.51487,0.41271,0.42861,0.2686,1.54939,1.07809,0.00288,0.000605615,0.000605615,0.000605615
48,3359.96,1.27526,0.72271,0.00253,0.44371,0.4528,0.43501,0.26886,1.52602,1.04304,0.00286,0.000603259,0.000603259,0.000603259
49,3428.83,1.36261,0.76413,0.00254,0.45394,0.43565,0.42664,0.26481,1.51829,1.04706,0.00283,0.000600902,0.000600902,0.000600902
50,3497.62,1.37813,0.75439,0.00255,0.56378,0.41759,0.43651,0.26508,1.54376,1.071,0.00286,0.000598546,0.000598546,0.000598546
51,3567.13,1.39638,0.74377,0.00257,0.50665,0.42155,0.4395,0.26882,1.54084,1.06685,0.00288,0.00059619,0.00059619,0.00059619
52,3636.09,1.36886,0.74049,0.00267,0.49265,0.44224,0.45874,0.28137,1.52484,1.03805,0.00284,0.000593834,0.000593834,0.000593834
53,3705.73,1.25947,0.68756,0.00246,0.50949,0.44314,0.46823,0.29147,1.53549,1.01251,0.00286,0.000591478,0.000591478,0.000591478
54,3775.64,1.3787,0.74266,0.00251,0.6209,0.40045,0.45862,0.29577,1.52539,1.06173,0.00283,0.000589121,0.000589121,0.000589121
55,3845.34,1.38646,0.74443,0.00241,0.57028,0.43668,0.44449,0.28366,1.53202,1.06683,0.00281,0.000586765,0.000586765,0.000586765
56,3914.77,1.33308,0.71799,0.0026,0.55513,0.43299,0.44947,0.28265,1.53429,1.06134,0.00283,0.000584409,0.000584409,0.000584409
57,3983.87,1.36667,0.7268,0.00244,0.5789,0.40328,0.4505,0.28469,1.55063,1.08896,0.00287,0.000582053,0.000582053,0.000582053
58,4052.23,1.36595,0.72061,0.00248,0.58346,0.36759,0.42986,0.26958,1.53954,1.1086,0.00285,0.000579697,0.000579697,0.000579697
59,4120.96,1.30419,0.70097,0.00245,0.49813,0.44359,0.4348,0.27263,1.54652,1.07641,0.00285,0.00057734,0.00057734,0.00057734
60,4189.6,1.2724,0.6853,0.0026,0.60109,0.3537,0.43419,0.27146,1.56003,1.13977,0.0029,0.000574984,0.000574984,0.000574984
61,4258.56,1.34321,0.71037,0.00247,0.56588,0.35979,0.42067,0.26564,1.53936,1.17481,0.00284,0.000572628,0.000572628,0.000572628
62,4327.26,1.32505,0.69054,0.00249,0.47328,0.39394,0.4096,0.25101,1.6104,1.13811,0.00294,0.000570272,0.000570272,0.000570272
63,4396.22,1.31355,0.67804,0.00249,0.56206,0.38886,0.41884,0.25981,1.54249,1.06878,0.00283,0.000567916,0.000567916,0.000567916
64,4465.37,1.35827,0.67829,0.00242,0.53379,0.38172,0.38805,0.2325,1.61674,1.11019,0.00292,0.000565559,0.000565559,0.000565559
65,4533.05,1.36246,0.71251,0.00253,0.49328,0.42161,0.40051,0.24183,1.53649,1.08825,0.00283,0.000563203,0.000563203,0.000563203
66,4601.42,1.33249,0.72091,0.00245,0.42337,0.4338,0.3929,0.23477,1.54926,1.0688,0.00286,0.000560847,0.000560847,0.000560847
67,4670.05,1.33127,0.67634,0.00252,0.4773,0.4152,0.40188,0.24971,1.53355,1.05539,0.00283,0.000558491,0.000558491,0.000558491
68,4738.62,1.28679,0.67337,0.00244,0.46275,0.39622,0.39333,0.24446,1.54778,1.05097,0.00286,0.000556135,0.000556135,0.000556135
69,4807.07,1.30529,0.67136,0.00245,0.47205,0.42072,0.40766,0.25308,1.53066,1.05595,0.00285,0.000553778,0.000553778,0.000553778
70,4875.03,1.3397,0.67082,0.00252,0.48351,0.42822,0.4277,0.26941,1.54483,1.04429,0.00293,0.000551422,0.000551422,0.000551422
71,4943.42,1.3177,0.66302,0.00242,0.48794,0.42942,0.43082,0.27281,1.51328,1.01926,0.0028,0.000549066,0.000549066,0.000549066
72,5012.48,1.27313,0.65552,0.00233,0.52663,0.38794,0.42117,0.25855,1.53906,1.05571,0.0029,0.00054671,0.00054671,0.00054671
73,5080.7,1.31743,0.68029,0.00239,0.52938,0.44018,0.43066,0.26182,1.55296,1.02954,0.00291,0.000544354,0.000544354,0.000544354
74,5149.45,1.26214,0.62431,0.00244,0.54709,0.45893,0.4406,0.27446,1.53521,1.03067,0.00288,0.000541997,0.000541997,0.000541997
75,5218.43,1.2602,0.61636,0.00243,0.57823,0.38933,0.43604,0.27676,1.52714,1.02207,0.00282,0.000539641,0.000539641,0.000539641
76,5287.22,1.23807,0.60643,0.00227,0.55438,0.41055,0.44007,0.27661,1.54001,1.02666,0.00287,0.000537285,0.000537285,0.000537285
77,5355.87,1.26072,0.64246,0.00233,0.53326,0.42062,0.44383,0.28053,1.5477,1.04582,0.00284,0.000534929,0.000534929,0.000534929
78,5424.92,1.27823,0.63988,0.00245,0.5666,0.40851,0.41635,0.26835,1.54084,1.07138,0.00291,0.000532573,0.000532573,0.000532573
79,5493.61,1.23686,0.60809,0.00248,0.56486,0.39274,0.43548,0.27209,1.5389,1.03227,0.00285,0.000530216,0.000530216,0.000530216
80,5562.39,1.26069,0.63183,0.00234,0.66632,0.33656,0.41466,0.26225,1.51142,1.03141,0.00281,0.00052786,0.00052786,0.00052786
81,5631.3,1.30694,0.63599,0.0023,0.50008,0.41941,0.41224,0.2629,1.51215,1.04165,0.00283,0.000525504,0.000525504,0.000525504
82,5699.65,1.25127,0.6031,0.00225,0.53537,0.4165,0.41282,0.26388,1.5306,1.05508,0.00283,0.000523148,0.000523148,0.000523148
83,5768.53,1.24492,0.59909,0.00225,0.60984,0.38713,0.41784,0.26027,1.55085,1.01695,0.00287,0.000520792,0.000520792,0.000520792
84,5837,1.27106,0.61867,0.00234,0.55054,0.41098,0.42245,0.26376,1.54541,1.0003,0.00285,0.000518435,0.000518435,0.000518435
85,5905.48,1.24519,0.6038,0.00217,0.55428,0.39533,0.42985,0.26896,1.55001,1.00526,0.00287,0.000516079,0.000516079,0.000516079
86,5973.6,1.20854,0.58017,0.00235,0.54752,0.41769,0.43195,0.27108,1.52854,1.02172,0.00283,0.000513723,0.000513723,0.000513723
87,6042.21,1.22769,0.58287,0.00237,0.50585,0.4087,0.42369,0.2639,1.54951,1.05535,0.00289,0.000511367,0.000511367,0.000511367
88,6111.26,1.18115,0.56389,0.00234,0.63926,0.36517,0.42441,0.26936,1.53212,1.04675,0.00287,0.000509011,0.000509011,0.000509011
89,6179.91,1.29504,0.62577,0.00228,0.51921,0.4177,0.43529,0.27497,1.53167,1.0472,0.00287,0.000506654,0.000506654,0.000506654
90,6248.09,1.25017,0.60912,0.00227,0.62622,0.39104,0.43885,0.27766,1.53891,1.03473,0.0029,0.000504298,0.000504298,0.000504298
91,6316.97,1.27242,0.60502,0.00217,0.54201,0.42265,0.43446,0.27419,1.54866,1.05251,0.00291,0.000501942,0.000501942,0.000501942
92,6386.04,1.27013,0.60886,0.00223,0.53991,0.41909,0.43781,0.27419,1.57891,1.04006,0.00294,0.000499586,0.000499586,0.000499586
93,6454.27,1.25676,0.5927,0.00223,0.54175,0.401,0.43278,0.27009,1.58203,1.04996,0.00292,0.00049723,0.00049723,0.00049723
94,6523.15,1.28522,0.62537,0.0023,0.53108,0.44242,0.43345,0.26918,1.56155,1.02468,0.00289,0.000494873,0.000494873,0.000494873
95,6592.13,1.24855,0.59377,0.00222,0.60626,0.37533,0.43018,0.26302,1.54755,1.02269,0.00283,0.000492517,0.000492517,0.000492517
96,6661.5,1.14475,0.5341,0.00212,0.61153,0.37137,0.43576,0.26114,1.57736,1.04408,0.00288,0.000490161,0.000490161,0.000490161
97,6729.74,1.28944,0.62381,0.00218,0.60871,0.3687,0.43033,0.26315,1.56523,1.068,0.00286,0.000487805,0.000487805,0.000487805
98,6797.95,1.2376,0.61274,0.0023,0.59333,0.38715,0.44214,0.27838,1.51595,1.05396,0.00279,0.000485449,0.000485449,0.000485449
99,6866.43,1.26157,0.61474,0.00219,0.59825,0.40387,0.44499,0.27794,1.54334,1.05196,0.00281,0.000483092,0.000483092,0.000483092
100,6935.44,1.19731,0.56887,0.00228,0.56414,0.4406,0.45206,0.28516,1.53029,1.01536,0.00279,0.000480736,0.000480736,0.000480736
101,7004.01,1.19611,0.55362,0.00216,0.54929,0.44141,0.44964,0.28054,1.5325,1.00512,0.00278,0.00047838,0.00047838,0.00047838
102,7072.64,1.27116,0.58992,0.00214,0.51123,0.44349,0.45414,0.29066,1.54046,1.00907,0.00283,0.000476024,0.000476024,0.000476024
103,7141.29,1.1766,0.54605,0.00224,0.59719,0.40568,0.44858,0.2907,1.53098,1.01423,0.00282,0.000473668,0.000473668,0.000473668
104,7209.91,1.20319,0.56347,0.00223,0.6194,0.40983,0.44307,0.28556,1.52882,1.01941,0.00279,0.000471311,0.000471311,0.000471311
105,7277.88,1.22239,0.56924,0.00223,0.5929,0.40574,0.43896,0.2827,1.52861,1.01856,0.0028,0.000468955,0.000468955,0.000468955
106,7346.71,1.18293,0.55906,0.00218,0.58551,0.41875,0.43827,0.28075,1.52599,1.04054,0.00283,0.000466599,0.000466599,0.000466599
107,7415.07,1.1631,0.56296,0.0022,0.60223,0.39577,0.44624,0.28868,1.53022,1.01599,0.00282,0.000464243,0.000464243,0.000464243
108,7483.24,1.14858,0.52205,0.00218,0.49801,0.45455,0.44555,0.28187,1.53034,1.03203,0.00285,0.000461887,0.000461887,0.000461887
109,7551.54,1.14509,0.54399,0.00217,0.65539,0.38489,0.44806,0.28386,1.53358,1.03037,0.00283,0.00045953,0.00045953,0.00045953
110,7619.98,1.18493,0.55502,0.00206,0.5603,0.42337,0.44892,0.28504,1.51387,1.02164,0.00279,0.000457174,0.000457174,0.000457174
111,7688.87,1.17373,0.53194,0.00207,0.61386,0.4225,0.45598,0.28596,1.5289,1.02248,0.00282,0.000454818,0.000454818,0.000454818
112,7757.22,1.18635,0.54019,0.00218,0.66619,0.38064,0.45383,0.28286,1.5311,1.02243,0.0028,0.000452462,0.000452462,0.000452462
113,7825.68,1.20638,0.5579,0.00217,0.64502,0.38688,0.44488,0.28116,1.52523,1.03986,0.00282,0.000450106,0.000450106,0.000450106
114,7894.63,1.15765,0.53192,0.0021,0.65842,0.38601,0.4478,0.28079,1.53688,1.03356,0.00283,0.000447749,0.000447749,0.000447749
115,7962.55,1.18238,0.54285,0.00224,0.61128,0.41847,0.44247,0.27475,1.53069,1.02106,0.00283,0.000445393,0.000445393,0.000445393
116,8030.93,1.18674,0.54269,0.00213,0.48121,0.47134,0.44779,0.27711,1.57385,1.05461,0.00291,0.000443037,0.000443037,0.000443037
117,8098.99,1.16727,0.53841,0.00222,0.56119,0.41742,0.447,0.27368,1.56882,1.06964,0.00291,0.000440681,0.000440681,0.000440681
118,8167.41,1.13284,0.53014,0.00201,0.51258,0.43218,0.4508,0.28538,1.53095,1.02483,0.0028,0.000438325,0.000438325,0.000438325
119,8235.21,1.18187,0.53212,0.00199,0.61798,0.43135,0.46888,0.29358,1.54863,1.03295,0.00283,0.000435968,0.000435968,0.000435968
120,8303.46,1.12765,0.51216,0.00194,0.6144,0.41688,0.46024,0.28352,1.55979,1.04732,0.00287,0.000433612,0.000433612,0.000433612
121,8372.09,1.14734,0.53704,0.00203,0.63761,0.41992,0.45992,0.28722,1.53886,1.03507,0.00284,0.000431256,0.000431256,0.000431256
122,8440.4,1.20571,0.56618,0.00206,0.48561,0.4701,0.46777,0.28429,1.54241,1.01634,0.00282,0.0004289,0.0004289,0.0004289
123,8508.62,1.16809,0.53653,0.00201,0.6203,0.41477,0.46763,0.28726,1.53975,1.02424,0.00279,0.000426544,0.000426544,0.000426544
124,8577.13,1.18311,0.54776,0.00196,0.67513,0.41117,0.47071,0.29187,1.53906,1.02874,0.00283,0.000424187,0.000424187,0.000424187
125,8645.24,1.12961,0.50674,0.00207,0.6611,0.42209,0.47013,0.2876,1.55251,1.02386,0.00287,0.000421831,0.000421831,0.000421831
126,8713.26,1.09639,0.49146,0.00202,0.71614,0.39275,0.46235,0.29092,1.52926,1.02355,0.0028,0.000419475,0.000419475,0.000419475
127,8781.88,1.11089,0.49443,0.00204,0.63997,0.43697,0.47433,0.29857,1.53094,1.03347,0.00279,0.000417119,0.000417119,0.000417119
128,8850.79,1.10169,0.50358,0.002,0.66621,0.43303,0.47249,0.2889,1.52697,1.04701,0.00281,0.000414763,0.000414763,0.000414763
129,8918.79,1.1128,0.50067,0.00192,0.65261,0.42958,0.46715,0.28788,1.51906,1.0318,0.00277,0.000412406,0.000412406,0.000412406
130,8986.99,1.12168,0.50469,0.00194,0.62828,0.44214,0.4585,0.27698,1.53304,1.04383,0.0028,0.00041005,0.00041005,0.00041005
131,9055.63,1.13787,0.51792,0.00195,0.63517,0.44347,0.445,0.2709,1.52149,1.07219,0.00277,0.000407694,0.000407694,0.000407694
132,9124.36,1.12008,0.51074,0.00195,0.63379,0.4337,0.4441,0.26988,1.5309,1.05076,0.00279,0.000405338,0.000405338,0.000405338
133,9193.21,1.17126,0.53444,0.00197,0.62596,0.43355,0.43957,0.26934,1.536,1.03834,0.0028,0.000402982,0.000402982,0.000402982
134,9262.22,1.08422,0.5054,0.00197,0.62952,0.42304,0.44792,0.27342,1.53588,1.03489,0.00283,0.000400625,0.000400625,0.000400625
135,9330.53,1.13222,0.51914,0.00186,0.63204,0.41896,0.46158,0.27997,1.55058,1.05651,0.00282,0.000398269,0.000398269,0.000398269
136,9398.64,1.12345,0.50684,0.00193,0.55316,0.45412,0.4719,0.29328,1.53932,1.01446,0.00284,0.000395913,0.000395913,0.000395913
137,9467.68,1.12834,0.51192,0.00191,0.56165,0.46312,0.47285,0.2927,1.54453,1.00943,0.00284,0.000393557,0.000393557,0.000393557
138,9536.16,1.09592,0.48546,0.002,0.57278,0.44795,0.47574,0.29535,1.54703,1.03287,0.00283,0.000391201,0.000391201,0.000391201
139,9604.86,1.10012,0.50133,0.00191,0.5998,0.44484,0.46996,0.29687,1.52781,1.05079,0.00281,0.000388844,0.000388844,0.000388844
140,9673.58,1.12513,0.49854,0.0019,0.64393,0.41975,0.47012,0.29418,1.53604,1.0631,0.00282,0.000386488,0.000386488,0.000386488
141,9742.23,1.10069,0.49384,0.00182,0.64347,0.41615,0.46899,0.29464,1.53392,1.05037,0.0028,0.000384132,0.000384132,0.000384132
142,9810.12,1.05251,0.48102,0.0019,0.58448,0.44244,0.46797,0.29679,1.52717,1.02992,0.00277,0.000381776,0.000381776,0.000381776
143,9878.92,1.04876,0.46634,0.00195,0.58583,0.45139,0.46221,0.29664,1.52297,1.03112,0.00278,0.00037942,0.00037942,0.00037942
144,9947.67,1.08143,0.47974,0.00189,0.55999,0.44974,0.43824,0.2809,1.5214,1.04857,0.00279,0.000377063,0.000377063,0.000377063
145,10015.9,1.06053,0.46821,0.00189,0.55218,0.42753,0.43773,0.27813,1.52748,1.04152,0.00278,0.000374707,0.000374707,0.000374707
146,10084.6,1.09882,0.48849,0.00186,0.56661,0.39976,0.43608,0.27383,1.53124,1.0435,0.00281,0.000372351,0.000372351,0.000372351
147,10153.4,1.07968,0.48739,0.00185,0.4669,0.45941,0.4376,0.27262,1.52222,1.04366,0.00279,0.000369995,0.000369995,0.000369995
148,10222.1,1.06566,0.47742,0.00183,0.55309,0.4229,0.43632,0.26858,1.54824,1.04393,0.00284,0.000367639,0.000367639,0.000367639
149,10290.6,1.09194,0.50303,0.0019,0.59548,0.42085,0.43706,0.27024,1.53955,1.05003,0.00282,0.000365282,0.000365282,0.000365282
150,10358.9,1.04865,0.46359,0.00187,0.56985,0.42716,0.44076,0.26877,1.563,1.05503,0.00288,0.000362926,0.000362926,0.000362926
151,10427.2,1.03824,0.4664,0.00188,0.58019,0.42541,0.44939,0.27547,1.54768,1.05135,0.00288,0.00036057,0.00036057,0.00036057
152,10496.2,1.09589,0.48111,0.00188,0.52883,0.43156,0.44585,0.27368,1.55549,1.04852,0.00287,0.000358214,0.000358214,0.000358214
153,10564.4,1.06127,0.47077,0.00178,0.54985,0.42328,0.44337,0.27348,1.5482,1.04639,0.00284,0.000355858,0.000355858,0.000355858
154,10632.6,1.11201,0.49902,0.00177,0.6297,0.41001,0.44868,0.27491,1.55519,1.04363,0.00287,0.000353501,0.000353501,0.000353501
155,10701.1,1.04602,0.46246,0.00177,0.63196,0.41385,0.44237,0.27284,1.56009,1.05211,0.00287,0.000351145,0.000351145,0.000351145
156,10769.3,1.06151,0.47543,0.00189,0.58416,0.41677,0.43657,0.27618,1.53633,1.0381,0.00283,0.000348789,0.000348789,0.000348789
157,10837.7,1.03058,0.45871,0.00185,0.65976,0.39911,0.44114,0.27799,1.53553,1.02874,0.00281,0.000346433,0.000346433,0.000346433
158,10906.2,1.09046,0.47991,0.00173,0.6207,0.41647,0.44384,0.27471,1.54129,1.0424,0.0028,0.000344077,0.000344077,0.000344077
159,10974.4,1.08572,0.47547,0.0018,0.61525,0.43658,0.45115,0.28032,1.52684,1.05747,0.00279,0.00034172,0.00034172,0.00034172
160,11042.6,1.05372,0.46232,0.00178,0.63665,0.41878,0.45239,0.27596,1.56203,1.06696,0.00284,0.000339364,0.000339364,0.000339364
161,11111.2,1.03785,0.45269,0.00178,0.66419,0.4058,0.45587,0.27729,1.54645,1.05683,0.00281,0.000337008,0.000337008,0.000337008
162,11179.2,1.03012,0.45141,0.00174,0.62704,0.42818,0.46071,0.28473,1.52564,1.05827,0.00279,0.000334652,0.000334652,0.000334652
163,11247.6,1.02345,0.45742,0.0019,0.56315,0.45571,0.46283,0.2861,1.54371,1.07449,0.00284,0.000332296,0.000332296,0.000332296
164,11315.7,1.07697,0.4545,0.00176,0.65707,0.42082,0.46967,0.2918,1.53432,1.07111,0.00282,0.000329939,0.000329939,0.000329939
165,11383.9,1.0269,0.43183,0.00186,0.70071,0.41501,0.47204,0.29518,1.547,1.06813,0.00285,0.000327583,0.000327583,0.000327583
166,11451.7,1.02056,0.4482,0.00183,0.65104,0.43835,0.4725,0.29752,1.55481,1.06978,0.00285,0.000325227,0.000325227,0.000325227
167,11520.3,1.05636,0.46327,0.00178,0.68221,0.43977,0.4725,0.30275,1.53069,1.07091,0.00278,0.000322871,0.000322871,0.000322871
168,11588.9,1.07956,0.47379,0.00169,0.66005,0.433,0.4722,0.30127,1.53734,1.07646,0.00279,0.000320515,0.000320515,0.000320515
169,11657.5,0.99191,0.42324,0.00176,0.654,0.43594,0.47478,0.30158,1.52945,1.07038,0.00278,0.000318158,0.000318158,0.000318158
170,11725.5,1.03864,0.44396,0.00178,0.68323,0.41006,0.468,0.29727,1.53331,1.08243,0.00279,0.000315802,0.000315802,0.000315802
171,11793.7,1.01849,0.45899,0.00184,0.64297,0.4324,0.46113,0.29489,1.53542,1.05721,0.00279,0.000313446,0.000313446,0.000313446
172,11862.1,1.01308,0.44448,0.00181,0.62535,0.43139,0.45565,0.28773,1.53131,1.05082,0.00276,0.00031109,0.00031109,0.00031109
173,11930.8,1.11715,0.48635,0.00173,0.66778,0.40817,0.45795,0.28819,1.52928,1.05077,0.00276,0.000308734,0.000308734,0.000308734
174,11999.5,0.9908,0.4275,0.00172,0.67706,0.42035,0.45783,0.2886,1.54443,1.06617,0.00282,0.000306377,0.000306377,0.000306377
175,12068.3,1.10576,0.48018,0.00171,0.66489,0.42092,0.46197,0.28883,1.53498,1.05668,0.00279,0.000304021,0.000304021,0.000304021
176,12137.1,1.02443,0.43971,0.00172,0.64602,0.41922,0.4597,0.28259,1.56295,1.04835,0.00285,0.000301665,0.000301665,0.000301665
177,12205.6,1.01183,0.43395,0.00171,0.63103,0.4302,0.45673,0.2832,1.55753,1.04465,0.00285,0.000299309,0.000299309,0.000299309
178,12274,0.97431,0.42649,0.0017,0.64705,0.43716,0.46603,0.29317,1.52533,1.03807,0.00278,0.000296953,0.000296953,0.000296953
179,12342.2,0.96679,0.42048,0.00173,0.64455,0.43328,0.46053,0.29163,1.52951,1.04971,0.0028,0.000294596,0.000294596,0.000294596
180,12410.4,1.02117,0.44285,0.00175,0.63947,0.43706,0.46309,0.29458,1.52602,1.04871,0.00278,0.00029224,0.00029224,0.00029224
181,12478.6,0.99881,0.41942,0.00168,0.61253,0.44169,0.46089,0.29305,1.5335,1.04412,0.00279,0.000289884,0.000289884,0.000289884
182,12546.6,1.00264,0.42322,0.00172,0.57715,0.44527,0.45906,0.28827,1.53788,1.05141,0.00279,0.000287528,0.000287528,0.000287528
183,12615,1.00121,0.43177,0.00168,0.53339,0.46198,0.45475,0.28768,1.51582,1.05962,0.00275,0.000285172,0.000285172,0.000285172
