epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2946.72,1.27101,0.60382,0.00243,0.51221,0.47502,0.46136,0.28126,1.47325,0.95202,0.00278,0.000424187,0.000424187,0.000424187
43,3016.68,1.2152,0.57754,0.00216,0.5515,0.45846,0.47161,0.29481,1.44203,0.93165,0.00271,0.000417119,0.000417119,0.000417119
44,3086.57,1.20083,0.5797,0.00219,0.66963,0.46196,0.49322,0.3075,1.45558,0.91873,0.00274,0.00041005,0.00041005,0.00041005
45,3156.91,1.20146,0.63385,0.00264,0.56769,0.46481,0.47796,0.29802,1.45611,0.92622,0.0027,0.000402982,0.000402982,0.000402982
46,3226.84,1.2284,0.58405,0.0023,0.60016,0.47434,0.47987,0.30456,1.44957,0.93031,0.0027,0.000395913,0.000395913,0.000395913
47,3296.38,1.21263,0.54976,0.00209,0.52917,0.45576,0.46885,0.29367,1.4537,0.94695,0.0027,0.000388844,0.000388844,0.000388844
48,3366.11,1.25846,0.56471,0.00215,0.60263,0.42886,0.45577,0.28352,1.45882,0.96675,0.0027,0.000381776,0.000381776,0.000381776
49,3436.04,1.21876,0.55652,0.00236,0.57617,0.46986,0.46199,0.29035,1.46767,0.95486,0.00273,0.000374707,0.000374707,0.000374707
50,3505.78,1.25053,0.59777,0.00218,0.56719,0.48077,0.46955,0.2979,1.43933,0.93584,0.00267,0.000367639,0.000367639,0.000367639
51,3575.74,1.13461,0.553,0.00214,0.56116,0.47181,0.47643,0.29589,1.47,0.95115,0.00273,0.00036057,0.00036057,0.00036057
52,3645.57,1.20469,0.57934,0.00218,0.55938,0.45874,0.48496,0.3028,1.4345,0.96793,0.00267,0.000353501,0.000353501,0.000353501
53,3715.44,1.20894,0.56796,0.00219,0.52506,0.51458,0.48315,0.29875,1.46155,0.94823,0.0027,0.000346433,0.000346433,0.000346433
54,3785.26,1.15225,0.52069,0.00214,0.62439,0.45827,0.48637,0.30571,1.44914,0.93481,0.00266,0.000339364,0.000339364,0.000339364
55,3855.49,1.24918,0.58014,0.00202,0.57972,0.4851,0.49596,0.31144,1.45461,0.92687,0.00268,0.000332296,0.000332296,0.000332296
56,3925.39,1.16813,0.55782,0.00223,0.49098,0.53594,0.49946,0.31909,1.4458,0.92048,0.00269,0.000325227,0.000325227,0.000325227
57,3995.92,1.21887,0.57367,0.00203,0.57426,0.48913,0.49995,0.30862,1.5013,0.92223,0.0028,0.000318158,0.000318158,0.000318158
58,4066.03,1.24612,0.57237,0.00217,0.54138,0.50789,0.50015,0.31633,1.4754,0.93391,0.00274,0.00031109,0.00031109,0.00031109
59,4135.92,1.15234,0.53629,0.00219,0.55428,0.51097,0.49078,0.30711,1.44275,0.92741,0.00268,0.000304021,0.000304021,0.000304021
60,4205.57,1.16365,0.55515,0.00214,0.60821,0.48551,0.49678,0.30974,1.47343,0.91095,0.00273,0.000296953,0.000296953,0.000296953
61,4275.79,1.23917,0.54283,0.00211,0.632,0.47549,0.49687,0.31145,1.45713,0.89747,0.00269,0.000289884,0.000289884,0.000289884
62,4345.95,1.15629,0.52922,0.00211,0.62303,0.49244,0.50505,0.31371,1.45008,0.91321,0.00269,0.000282815,0.000282815,0.000282815
63,4415.81,1.33969,0.61823,0.00209,0.51467,0.53027,0.48766,0.29659,1.46629,0.94008,0.00272,0.000275747,0.000275747,0.000275747
64,4485.56,1.14999,0.53725,0.00243,0.58221,0.4688,0.49623,0.30463,1.4398,0.92026,0.0027,0.000268678,0.000268678,0.000268678
65,4555.17,1.13902,0.55334,0.00219,0.53449,0.50075,0.49083,0.29871,1.43672,0.92195,0.00267,0.00026161,0.00026161,0.00026161
66,4624.81,1.19802,0.60946,0.00221,0.5205,0.49318,0.47836,0.28914,1.45664,0.94319,0.00271,0.000254541,0.000254541,0.000254541
67,4694.4,1.17739,0.54146,0.00211,0.50553,0.49275,0.47004,0.29069,1.43926,0.94754,0.00268,0.000247472,0.000247472,0.000247472
68,4764.26,1.10981,0.47921,0.00199,0.56095,0.49633,0.47762,0.29281,1.43718,0.94049,0.00265,0.000240404,0.000240404,0.000240404
69,4834.02,1.1822,0.52214,0.00189,0.52958,0.51566,0.46901,0.28575,1.46067,0.9363,0.00269,0.000233335,0.000233335,0.000233335
70,4903.66,1.22604,0.57148,0.00201,0.53973,0.48882,0.46936,0.29229,1.42792,0.91222,0.00264,0.000226267,0.000226267,0.000226267
71,4973.31,1.15748,0.53082,0.00196,0.54095,0.49152,0.47791,0.28956,1.42846,0.91227,0.00264,0.000219198,0.000219198,0.000219198
72,5043.1,1.20762,0.55701,0.00198,0.57216,0.48588,0.49467,0.2976,1.44525,0.90889,0.00267,0.000212129,0.000212129,0.000212129
73,5113.03,1.08988,0.50226,0.00207,0.56724,0.47718,0.50035,0.30596,1.41593,0.91347,0.00262,0.000205061,0.000205061,0.000205061
74,5182.97,1.09177,0.51962,0.00213,0.53417,0.50576,0.4872,0.30472,1.42323,0.92621,0.00263,0.000197992,0.000197992,0.000197992
75,5252.94,1.18762,0.55798,0.00193,0.48285,0.5208,0.47593,0.29554,1.43744,0.9173,0.00263,0.000190924,0.000190924,0.000190924
76,5322.48,1.20262,0.55225,0.00192,0.5244,0.50405,0.49204,0.30551,1.42078,0.90908,0.00262,0.000183855,0.000183855,0.000183855
77,5392.19,1.23009,0.55784,0.00186,0.53605,0.51328,0.48901,0.30462,1.41272,0.91513,0.00261,0.000176786,0.000176786,0.000176786
78,5461.51,1.11364,0.48576,0.0019,0.52347,0.50642,0.49172,0.30645,1.41689,0.91895,0.0026,0.000169718,0.000169718,0.000169718
79,5531.06,1.07598,0.46454,0.00189,0.55021,0.48581,0.5018,0.31245,1.41356,0.93675,0.00259,0.000162649,0.000162649,0.000162649
80,5600.97,1.10988,0.50173,0.0018,0.55056,0.49332,0.49146,0.30953,1.4184,0.94123,0.00261,0.000155581,0.000155581,0.000155581
81,5670.72,1.121,0.50173,0.0019,0.59493,0.48265,0.48822,0.30837,1.42269,0.93078,0.00262,0.000148512,0.000148512,0.000148512
82,5740.47,1.0864,0.49356,0.00191,0.60458,0.47565,0.4859,0.30665,1.4192,0.92745,0.00261,0.000141443,0.000141443,0.000141443
83,5810.12,1.24053,0.56854,0.00193,0.57122,0.48958,0.48649,0.30325,1.41936,0.92072,0.0026,0.000134375,0.000134375,0.000134375
84,5880.24,1.18116,0.52973,0.00221,0.55713,0.49031,0.48296,0.29988,1.42369,0.93645,0.00261,0.000127306,0.000127306,0.000127306
85,5949.78,1.12551,0.49207,0.00194,0.53693,0.4857,0.47655,0.29733,1.42966,0.95516,0.00262,0.000120238,0.000120238,0.000120238
86,6019.46,1.19405,0.53276,0.00185,0.54577,0.4701,0.47522,0.29805,1.42345,0.94312,0.00261,0.000113169,0.000113169,0.000113169
87,6089.45,1.17764,0.55904,0.00194,0.5608,0.47154,0.46893,0.29068,1.41898,0.93917,0.00261,0.0001061,0.0001061,0.0001061
88,6159.58,1.11523,0.50706,0.00186,0.56985,0.45237,0.47497,0.29679,1.42083,0.94684,0.00261,9.90318e-05,9.90318e-05,9.90318e-05
89,6229.23,1.06642,0.47427,0.0019,0.55504,0.46185,0.47682,0.29741,1.43064,0.9466,0.00263,9.19632e-05,9.19632e-05,9.19632e-05
90,6298.77,1.1171,0.5143,0.0018,0.55905,0.46728,0.46924,0.29011,1.42561,0.94441,0.00261,8.48946e-05,8.48946e-05,8.48946e-05
91,6368.98,1.1039,0.47127,0.00179,0.54842,0.47575,0.47109,0.29201,1.41893,0.94072,0.0026,7.7826e-05,7.7826e-05,7.7826e-05
92,6438.98,1.13585,0.50166,0.00182,0.56844,0.47501,0.47409,0.29424,1.41654,0.94049,0.00259,7.07574e-05,7.07574e-05,7.07574e-05
93,6508.67,1.08111,0.47527,0.00207,0.57146,0.47081,0.48341,0.30348,1.41976,0.94086,0.00259,6.36888e-05,6.36888e-05,6.36888e-05
94,6578.96,1.1445,0.49955,0.00174,0.58871,0.46242,0.48293,0.30497,1.41939,0.94133,0.0026,5.66202e-05,5.66202e-05,5.66202e-05
95,6649.28,1.13423,0.49746,0.00179,0.59236,0.45938,0.48096,0.30431,1.4185,0.94379,0.0026,4.95516e-05,4.95516e-05,4.95516e-05
96,6719.85,1.02085,0.46583,0.00187,0.58553,0.453,0.4806,0.30526,1.41612,0.94468,0.00259,4.2483e-05,4.2483e-05,4.2483e-05
97,6790.08,1.18174,0.53475,0.00178,0.57617,0.4717,0.48191,0.30547,1.41381,0.94774,0.00259,3.54144e-05,3.54144e-05,3.54144e-05
98,6860.2,1.00963,0.45209,0.00176,0.58242,0.47414,0.4819,0.30447,1.41205,0.94421,0.00258,2.83458e-05,2.83458e-05,2.83458e-05
99,6929.97,1.08449,0.49883,0.0019,0.56311,0.47509,0.4736,0.29635,1.41392,0.94355,0.00258,2.12772e-05,2.12772e-05,2.12772e-05
100,6999.9,1.14205,0.53648,0.00184,0.5605,0.47858,0.47349,0.29665,1.41466,0.94342,0.00258,1.42086e-05,1.42086e-05,1.42086e-05
