epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,4083.06,1.35779,0.77757,0.00365,0.50841,0.31106,0.33321,0.19316,1.51682,1.04692,0.00379,0.000633889,0.000633889,0.000633889
36,4199.39,1.35325,0.77516,0.00358,0.46719,0.30181,0.31643,0.1807,1.56473,1.09371,0.00387,0.000631533,0.000631533,0.000631533
37,4314.78,1.33155,0.75567,0.00362,0.52218,0.40857,0.37642,0.22261,1.5335,1.04645,0.0038,0.000629177,0.000629177,0.000629177
38,4430.82,1.3471,0.74826,0.00353,0.53442,0.35339,0.36737,0.21666,1.54106,1.06244,0.00389,0.000626821,0.000626821,0.000626821
39,4545.91,1.33315,0.7261,0.00362,0.54454,0.33621,0.36733,0.21736,1.50006,1.02402,0.00367,0.000624464,0.000624464,0.000624464
40,4660.73,1.3474,0.73976,0.00349,0.57925,0.30677,0.3592,0.21522,1.49564,1.03216,0.00372,0.000622108,0.000622108,0.000622108
41,4776.04,1.30391,0.73055,0.00348,0.53232,0.3292,0.36879,0.22526,1.48848,1.04035,0.00368,0.000619752,0.000619752,0.000619752
42,4891.06,1.29568,0.71622,0.00345,0.56881,0.35009,0.35123,0.20837,1.50694,1.00064,0.00375,0.000617396,0.000617396,0.000617396
43,5006.13,1.31802,0.72014,0.00346,0.56973,0.32755,0.35684,0.21826,1.49962,0.99576,0.00373,0.00061504,0.00061504,0.00061504
44,5122.05,1.28546,0.69974,0.00351,0.56159,0.33202,0.35245,0.21199,1.49693,1.0174,0.00374,0.000612683,0.000612683,0.000612683
45,5236.79,1.30347,0.69225,0.00344,0.66197,0.30738,0.34873,0.20844,1.49721,0.99483,0.00379,0.000610327,0.000610327,0.000610327
46,5352.24,1.32253,0.70339,0.00344,0.5548,0.31196,0.35704,0.21531,1.51047,0.98865,0.00378,0.000607971,0.000607971,0.000607971
47,5467.92,1.27959,0.66893,0.00337,0.51919,0.31416,0.34789,0.20892,1.4847,0.96861,0.00368,0.000605615,0.000605615,0.000605615
48,5583.19,1.29508,0.66908,0.00329,0.52096,0.29615,0.33275,0.19966,1.49559,1.00881,0.00375,0.000603259,0.000603259,0.000603259
49,5698.51,1.25998,0.65463,0.00335,0.70055,0.2729,0.32419,0.19165,1.47365,1.02504,0.00366,0.000600902,0.000600902,0.000600902
50,5814.24,1.2777,0.65893,0.00324,0.55665,0.32501,0.34857,0.20616,1.488,1.01352,0.00369,0.000598546,0.000598546,0.000598546
51,5929.45,1.29964,0.65813,0.00344,0.50717,0.35172,0.35022,0.20745,1.50813,0.98843,0.0037,0.00059619,0.00059619,0.00059619
52,6045.19,1.28622,0.65869,0.00348,0.52395,0.32378,0.3308,0.19131,1.50836,1.01814,0.00367,0.000593834,0.000593834,0.000593834
53,6160.7,1.26519,0.6415,0.0033,0.52877,0.32182,0.33317,0.19828,1.5075,1.0415,0.00372,0.000591478,0.000591478,0.000591478
54,6276.48,1.28114,0.64128,0.00332,0.585,0.3005,0.3449,0.20129,1.47375,0.98137,0.00364,0.000589121,0.000589121,0.000589121
55,6391.89,1.2646,0.64491,0.00313,0.54817,0.36271,0.35397,0.20636,1.48161,0.95893,0.00364,0.000586765,0.000586765,0.000586765
56,6507.5,1.25913,0.62971,0.00326,0.58888,0.36978,0.36772,0.21708,1.48505,0.98145,0.0037,0.000584409,0.000584409,0.000584409
57,6623.45,1.24129,0.63046,0.0032,0.51443,0.34009,0.3604,0.21307,1.46576,0.97183,0.00362,0.000582053,0.000582053,0.000582053
58,6738.57,1.24941,0.6139,0.00313,0.51463,0.33388,0.34325,0.20335,1.48133,0.97014,0.00357,0.000579697,0.000579697,0.000579697
59,6853.8,1.24067,0.61616,0.00317,0.54227,0.32823,0.35144,0.21128,1.47653,0.98468,0.00359,0.00057734,0.00057734,0.00057734
60,6969.01,1.226,0.60805,0.00307,0.51259,0.35815,0.36163,0.22741,1.45396,0.97066,0.00359,0.000574984,0.000574984,0.000574984
61,7084.5,1.23708,0.61208,0.0031,0.68997,0.32462,0.35406,0.2183,1.47671,0.99141,0.00361,0.000572628,0.000572628,0.000572628
62,7199.56,1.22286,0.59089,0.00307,0.49001,0.32709,0.33462,0.20482,1.51061,0.99732,0.00369,0.000570272,0.000570272,0.000570272
63,7315.05,1.25411,0.61058,0.00309,0.51477,0.35491,0.34286,0.20531,1.49815,0.98272,0.00371,0.000567916,0.000567916,0.000567916
64,7430.64,1.23565,0.60738,0.00322,0.39926,0.35255,0.3548,0.21119,1.52255,0.98223,0.00384,0.000565559,0.000565559,0.000565559
65,7546.11,1.24191,0.60879,0.00323,0.45569,0.34164,0.34491,0.20689,1.50881,0.96958,0.00376,0.000563203,0.000563203,0.000563203
66,7661.56,1.28478,0.61357,0.00317,0.42116,0.346,0.34636,0.21011,1.51024,0.98898,0.00378,0.000560847,0.000560847,0.000560847
67,7776.72,1.2276,0.5981,0.00305,0.49672,0.30863,0.34224,0.21163,1.50568,0.98136,0.00371,0.000558491,0.000558491,0.000558491
68,7892.8,1.22424,0.60686,0.00311,0.52348,0.31709,0.34354,0.20961,1.50235,0.99214,0.00372,0.000556135,0.000556135,0.000556135
69,8008.23,1.20793,0.59253,0.00306,0.51901,0.33187,0.34867,0.21253,1.47897,0.97538,0.00364,0.000553778,0.000553778,0.000553778
70,8123.54,1.23713,0.60162,0.00305,0.51537,0.32735,0.35533,0.21575,1.49622,0.98527,0.0037,0.000551422,0.000551422,0.000551422
71,8238.68,1.19121,0.589,0.00299,0.48717,0.32639,0.33649,0.21176,1.47555,0.99488,0.0036,0.000549066,0.000549066,0.000549066
72,8353.79,1.17551,0.56264,0.00317,0.36706,0.36062,0.34643,0.20903,1.48949,1.0045,0.00366,0.00054671,0.00054671,0.00054671
73,8469,1.21469,0.58601,0.00314,0.44775,0.36152,0.35141,0.21076,1.52193,1.02047,0.00376,0.000544354,0.000544354,0.000544354
74,8583.58,1.19089,0.57889,0.00306,0.58301,0.34121,0.35433,0.21048,1.4802,1.00451,0.00359,0.000541997,0.000541997,0.000541997
75,8698.67,1.21907,0.58542,0.00292,0.59627,0.31082,0.36297,0.21214,1.49722,0.9933,0.00366,0.000539641,0.000539641,0.000539641
76,8814.26,1.19753,0.58853,0.00302,0.6102,0.32256,0.3552,0.20883,1.48617,0.96829,0.00368,0.000537285,0.000537285,0.000537285
77,8929.65,1.20067,0.58485,0.00298,0.58794,0.3007,0.34853,0.20955,1.49097,0.99458,0.00365,0.000534929,0.000534929,0.000534929
78,9044.99,1.17893,0.56658,0.00295,0.49648,0.34487,0.35785,0.21415,1.47913,1.00233,0.00363,0.000532573,0.000532573,0.000532573
79,9160.48,1.19675,0.56801,0.00294,0.6037,0.35874,0.38347,0.22031,1.46335,0.97156,0.00358,0.000530216,0.000530216,0.000530216
80,9275.53,1.18593,0.55985,0.00289,0.70333,0.32394,0.38076,0.22494,1.46745,0.98866,0.00361,0.00052786,0.00052786,0.00052786
81,9390.94,1.15509,0.56166,0.00289,0.6368,0.32178,0.37723,0.21924,1.46933,0.99165,0.00365,0.000525504,0.000525504,0.000525504
82,9505.97,1.15792,0.53866,0.00278,0.60206,0.3414,0.35879,0.20964,1.46789,0.95715,0.00364,0.000523148,0.000523148,0.000523148
83,9621.43,1.15554,0.53447,0.00289,0.39922,0.36986,0.34821,0.20565,1.48579,0.9766,0.00369,0.000520792,0.000520792,0.000520792
84,9736.68,1.11517,0.52435,0.0029,0.4643,0.34178,0.35504,0.2105,1.47067,0.96271,0.00362,0.000518435,0.000518435,0.000518435
85,9852.43,1.1537,0.52861,0.00288,0.64923,0.30846,0.36065,0.21117,1.47526,0.96656,0.00366,0.000516079,0.000516079,0.000516079
86,9967.86,1.14171,0.53674,0.00293,0.46167,0.36399,0.36041,0.20878,1.4523,0.97924,0.00356,0.000513723,0.000513723,0.000513723
87,10083.1,1.16316,0.53519,0.00292,0.60537,0.33557,0.35526,0.20539,1.48938,0.9438,0.00366,0.000511367,0.000511367,0.000511367
88,10198.3,1.14338,0.53403,0.00285,0.62785,0.34073,0.36301,0.21072,1.48971,0.99807,0.00364,0.000509011,0.000509011,0.000509011
89,10313.5,1.14601,0.53181,0.00284,0.68997,0.29889,0.34596,0.2031,1.48556,0.99848,0.00367,0.000506654,0.000506654,0.000506654
90,10428.9,1.14856,0.53682,0.00283,0.4883,0.35691,0.32689,0.18797,1.49501,1.00062,0.0037,0.000504298,0.000504298,0.000504298
91,10544.2,1.10693,0.51129,0.00285,0.45374,0.38368,0.33604,0.20215,1.48272,0.99368,0.00367,0.000501942,0.000501942,0.000501942
92,10659.7,1.12218,0.52041,0.00278,0.49661,0.36664,0.35814,0.2157,1.48753,0.98288,0.00366,0.000499586,0.000499586,0.000499586
93,10774.9,1.11575,0.51487,0.00278,0.50684,0.35636,0.35353,0.21628,1.48842,0.97627,0.00368,0.00049723,0.00049723,0.00049723
94,10890.3,1.10878,0.51976,0.00291,0.59344,0.33691,0.36172,0.22224,1.475,0.96235,0.00362,0.000494873,0.000494873,0.000494873
95,11005.5,1.17943,0.54931,0.00279,0.59112,0.36705,0.3758,0.22849,1.48401,0.96301,0.00363,0.000492517,0.000492517,0.000492517
96,11121,1.155,0.51812,0.00287,0.65066,0.38364,0.38552,0.23176,1.49794,0.96492,0.00371,0.000490161,0.000490161,0.000490161
97,11236.9,1.10404,0.49783,0.00279,0.69249,0.35121,0.38186,0.23245,1.47155,0.97283,0.00361,0.000487805,0.000487805,0.000487805
98,11352.5,1.15048,0.52248,0.00289,0.51883,0.38864,0.38263,0.22931,1.47808,0.97159,0.00364,0.000485449,0.000485449,0.000485449
99,11467.5,1.12788,0.52194,0.00278,0.55023,0.38383,0.37297,0.22698,1.47911,0.98715,0.00368,0.000483092,0.000483092,0.000483092
100,11582.8,1.10758,0.5089,0.00272,0.54803,0.34129,0.36822,0.22245,1.48352,1.00057,0.00368,0.000480736,0.000480736,0.000480736
101,11698.1,1.12279,0.52089,0.00276,0.58617,0.38421,0.36319,0.22178,1.49896,0.97899,0.00371,0.00047838,0.00047838,0.00047838
102,11813.7,1.11679,0.50015,0.00271,0.62086,0.33841,0.34469,0.20581,1.47871,0.97199,0.00365,0.000476024,0.000476024,0.000476024
103,11929.2,1.12255,0.50718,0.00271,0.64161,0.30931,0.34207,0.20384,1.4828,0.98452,0.00366,0.000473668,0.000473668,0.000473668
104,12044.8,1.10227,0.51139,0.00269,0.53346,0.36767,0.35467,0.21443,1.49101,0.95821,0.00364,0.000471311,0.000471311,0.000471311
105,12160.4,1.09091,0.49396,0.00267,0.53322,0.36194,0.35999,0.212,1.4912,0.96789,0.00368,0.000468955,0.000468955,0.000468955
106,12275.7,1.14425,0.51654,0.00269,0.60828,0.3491,0.35673,0.21248,1.50522,0.98364,0.00371,0.000466599,0.000466599,0.000466599
107,12391.4,1.12291,0.50396,0.00284,0.62757,0.37461,0.36472,0.21729,1.48146,0.98358,0.00364,0.000464243,0.000464243,0.000464243
108,12506.5,1.08388,0.4853,0.00273,0.58871,0.37586,0.37117,0.21804,1.4634,0.98618,0.00361,0.000461887,0.000461887,0.000461887
109,12621.9,1.09422,0.49595,0.00265,0.59191,0.38826,0.37525,0.21908,1.46324,0.95881,0.00359,0.00045953,0.00045953,0.00045953
110,12737.3,1.09531,0.48554,0.00256,0.58599,0.35824,0.36424,0.21921,1.46757,0.97997,0.00358,0.000457174,0.000457174,0.000457174
111,12852.7,1.08521,0.49417,0.00258,0.56465,0.34886,0.35167,0.20544,1.46802,0.97184,0.00361,0.000454818,0.000454818,0.000454818
112,12967.8,1.07855,0.46457,0.00254,0.60944,0.32184,0.34427,0.20703,1.4677,0.97708,0.0036,0.000452462,0.000452462,0.000452462
113,13083.5,1.07469,0.48249,0.0027,0.67755,0.30992,0.35691,0.21518,1.46886,0.96851,0.00361,0.000450106,0.000450106,0.000450106
114,13199.3,1.06284,0.47076,0.00251,0.66641,0.32284,0.36538,0.21745,1.48162,0.95348,0.00362,0.000447749,0.000447749,0.000447749
115,13314.5,1.04714,0.45321,0.00264,0.70093,0.30473,0.35502,0.21347,1.46686,0.95766,0.00358,0.000445393,0.000445393,0.000445393
116,13430,1.03912,0.45338,0.00266,0.5253,0.33554,0.35569,0.21153,1.46491,0.96892,0.00359,0.000443037,0.000443037,0.000443037
117,13545.6,1.0233,0.45187,0.0026,0.61672,0.31687,0.33002,0.20148,1.48379,0.98051,0.00363,0.000440681,0.000440681,0.000440681
118,13661.8,1.08847,0.48584,0.00254,0.57479,0.33652,0.34139,0.20355,1.48516,0.9884,0.00367,0.000438325,0.000438325,0.000438325
119,13777.1,1.07732,0.47336,0.00259,0.38513,0.35537,0.32758,0.19804,1.48892,0.99699,0.00368,0.000435968,0.000435968,0.000435968
120,13892.5,1.0573,0.46289,0.00259,0.3734,0.33446,0.32622,0.19621,1.50028,0.98059,0.00372,0.000433612,0.000433612,0.000433612
121,14008.1,1.02423,0.45681,0.00256,0.46543,0.31707,0.33188,0.19689,1.4781,0.98467,0.00364,0.000431256,0.000431256,0.000431256
122,14123.5,1.03456,0.45428,0.00265,0.48177,0.35009,0.33418,0.19682,1.4681,1.00325,0.00363,0.0004289,0.0004289,0.0004289
123,14239.1,1.02352,0.4478,0.00254,0.52799,0.3221,0.32917,0.19658,1.45691,1.00762,0.00356,0.000426544,0.000426544,0.000426544
124,14354.8,1.02154,0.45733,0.00252,0.52011,0.34246,0.34024,0.20468,1.47182,0.99659,0.0036,0.000424187,0.000424187,0.000424187
125,14470.6,1.02619,0.44379,0.00245,0.5232,0.34169,0.34472,0.20341,1.48403,0.99791,0.00357,0.000421831,0.000421831,0.000421831
126,14586,0.99717,0.44388,0.00238,0.54524,0.32691,0.34192,0.21158,1.47187,0.97145,0.00356,0.000419475,0.000419475,0.000419475
127,14701,1.05677,0.4558,0.0025,0.53133,0.34901,0.3446,0.20951,1.48252,0.99007,0.00362,0.000417119,0.000417119,0.000417119
128,14816.6,1.06981,0.4615,0.00253,0.59463,0.29514,0.33565,0.20095,1.48705,1.00349,0.00361,0.000414763,0.000414763,0.000414763
129,14932,1.01102,0.43034,0.00244,0.53593,0.31997,0.33489,0.20391,1.47375,1.0029,0.00358,0.000412406,0.000412406,0.000412406
130,15048,1.00936,0.42855,0.00243,0.54058,0.33026,0.33965,0.20412,1.46295,1.0097,0.00353,0.00041005,0.00041005,0.00041005
131,15163.7,1.03314,0.44023,0.00247,0.56462,0.33674,0.33372,0.19857,1.47042,1.01929,0.00356,0.000407694,0.000407694,0.000407694
132,15279.4,1.0274,0.43917,0.00247,0.66624,0.33311,0.33465,0.20216,1.45731,1.01507,0.00355,0.000405338,0.000405338,0.000405338
133,15394.8,1.0244,0.44169,0.00245,0.63322,0.30866,0.31792,0.19822,1.48141,1.00652,0.00357,0.000402982,0.000402982,0.000402982
134,15509.9,0.95156,0.40706,0.00242,0.57792,0.31982,0.33438,0.20915,1.47284,1.01919,0.00357,0.000400625,0.000400625,0.000400625
135,15624.5,0.99099,0.43139,0.00237,0.60168,0.32616,0.33959,0.20673,1.47803,1.03264,0.00361,0.000398269,0.000398269,0.000398269
136,15739.9,0.9877,0.4236,0.0024,0.4883,0.35108,0.34652,0.20841,1.46337,1.03293,0.00357,0.000395913,0.000395913,0.000395913
137,15855.3,1.02272,0.42941,0.00231,0.60917,0.35226,0.35796,0.21417,1.4697,1.02194,0.00355,0.000393557,0.000393557,0.000393557
138,15970.1,0.99626,0.42938,0.00242,0.59776,0.34336,0.34817,0.2128,1.46308,1.02881,0.00358,0.000391201,0.000391201,0.000391201
139,16085.4,0.99125,0.41759,0.00243,0.54707,0.35137,0.35474,0.21642,1.46959,1.02383,0.00356,0.000388844,0.000388844,0.000388844
140,16200.5,0.99023,0.42594,0.00241,0.60251,0.31689,0.35756,0.21754,1.47037,0.99163,0.00356,0.000386488,0.000386488,0.000386488
141,16315.5,0.99879,0.42311,0.00239,0.39469,0.35588,0.35687,0.21833,1.46784,0.98062,0.00358,0.000384132,0.000384132,0.000384132
142,16430.9,0.96013,0.40187,0.00238,0.36535,0.37604,0.35887,0.22062,1.46558,0.98358,0.00355,0.000381776,0.000381776,0.000381776
143,16546,0.99407,0.42292,0.00236,0.51037,0.33474,0.33963,0.20704,1.47012,1.00965,0.00355,0.00037942,0.00037942,0.00037942
144,16660.9,0.99264,0.43106,0.00232,0.51493,0.36802,0.35343,0.21199,1.4651,1.01144,0.00356,0.000377063,0.000377063,0.000377063
145,16776,0.98189,0.42592,0.00239,0.51157,0.34445,0.34084,0.20745,1.46099,1.01869,0.00357,0.000374707,0.000374707,0.000374707
146,16891.3,0.98787,0.42081,0.0022,0.53212,0.34889,0.34476,0.21107,1.46927,1.02254,0.00359,0.000372351,0.000372351,0.000372351
147,17006.6,0.95496,0.4008,0.00232,0.54055,0.32222,0.34129,0.21067,1.46635,1.02022,0.00356,0.000369995,0.000369995,0.000369995
148,17121.9,0.96383,0.41847,0.00226,0.53346,0.36157,0.33547,0.20641,1.46927,0.99985,0.00358,0.000367639,0.000367639,0.000367639
149,17236.8,0.93938,0.39708,0.00229,0.52596,0.35432,0.34226,0.20873,1.46015,1.00164,0.00356,0.000365282,0.000365282,0.000365282
150,17352.3,1.0139,0.42586,0.0023,0.49344,0.37102,0.34242,0.2073,1.48082,1.00148,0.00357,0.000362926,0.000362926,0.000362926
151,17467.9,0.97004,0.40191,0.00228,0.58649,0.35523,0.35543,0.21465,1.4721,0.99954,0.0036,0.00036057,0.00036057,0.00036057
152,17583.8,0.95849,0.40845,0.00223,0.55116,0.35997,0.36013,0.21683,1.48684,0.99085,0.0036,0.000358214,0.000358214,0.000358214
153,17699.7,0.9451,0.41052,0.00224,0.6486,0.3376,0.3583,0.21692,1.47352,1.0091,0.00356,0.000355858,0.000355858,0.000355858
154,17815,0.92631,0.40065,0.00217,0.53157,0.36993,0.36283,0.21816,1.47026,1,0.00354,0.000353501,0.000353501,0.000353501
155,17931,0.9716,0.4141,0.00222,0.60338,0.36095,0.36748,0.21974,1.47122,1.02265,0.00355,0.000351145,0.000351145,0.000351145
156,18046.3,0.93529,0.39737,0.00222,0.56884,0.36622,0.35208,0.20767,1.48315,1.013,0.0036,0.000348789,0.000348789,0.000348789
157,18162,0.98734,0.41907,0.0023,0.53337,0.34201,0.34958,0.20774,1.47234,1.01239,0.00356,0.000346433,0.000346433,0.000346433
158,18276.3,0.93577,0.39021,0.00235,0.53817,0.34938,0.34708,0.20929,1.47246,1.01952,0.00362,0.000344077,0.000344077,0.000344077
159,18390.8,0.96549,0.40513,0.00222,0.62022,0.34596,0.33929,0.20268,1.47473,0.99878,0.00361,0.00034172,0.00034172,0.00034172
160,18505.8,0.9625,0.40474,0.00222,0.62253,0.35074,0.34684,0.20755,1.46508,1.01143,0.00358,0.000339364,0.000339364,0.000339364
161,18621,0.95528,0.40469,0.00215,0.61728,0.35655,0.34422,0.20272,1.46285,1.02605,0.00354,0.000337008,0.000337008,0.000337008
162,18736.2,0.94758,0.40191,0.00213,0.57302,0.38329,0.35482,0.20739,1.45734,1.01745,0.00357,0.000334652,0.000334652,0.000334652
163,18851.6,0.93041,0.39407,0.00224,0.66644,0.3379,0.35804,0.21686,1.45432,1.00201,0.00356,0.000332296,0.000332296,0.000332296
164,18966.9,0.91677,0.38981,0.00222,0.60288,0.37927,0.37271,0.21496,1.4673,1.01396,0.00357,0.000329939,0.000329939,0.000329939
165,19082.6,0.95342,0.40385,0.00214,0.6086,0.36178,0.37439,0.21924,1.46067,1.0112,0.00356,0.000327583,0.000327583,0.000327583
166,19197.6,0.95867,0.39645,0.00209,0.63564,0.33829,0.36314,0.2156,1.46167,1.01506,0.00355,0.000325227,0.000325227,0.000325227
167,19313,0.94658,0.40611,0.00219,0.62735,0.32499,0.35739,0.20961,1.48372,1.01761,0.00357,0.000322871,0.000322871,0.000322871
168,19428.3,0.98424,0.41057,0.00219,0.56206,0.355,0.36504,0.21698,1.47102,1.00901,0.00358,0.000320515,0.000320515,0.000320515
169,19543,0.94534,0.39301,0.00231,0.59186,0.36432,0.36857,0.21987,1.4627,1.01841,0.00357,0.000318158,0.000318158,0.000318158
170,19658.6,0.92739,0.38208,0.00226,0.63734,0.34663,0.36914,0.21874,1.47753,1.03568,0.00359,0.000315802,0.000315802,0.000315802
171,19774.3,0.92933,0.389,0.00205,0.67905,0.32934,0.36617,0.21864,1.46685,1.02664,0.00356,0.000313446,0.000313446,0.000313446
172,19889.8,0.90181,0.37838,0.00207,0.63162,0.34296,0.36767,0.21779,1.45977,1.05446,0.00356,0.00031109,0.00031109,0.00031109
173,20005.4,0.92176,0.38778,0.00213,0.62617,0.33804,0.36655,0.21192,1.45304,1.06847,0.00354,0.000308734,0.000308734,0.000308734
174,20119.7,0.91213,0.37718,0.00217,0.62757,0.35474,0.36932,0.21046,1.46222,1.07082,0.00356,0.000306377,0.000306377,0.000306377
175,20233.7,0.91588,0.3797,0.00207,0.64024,0.33086,0.35735,0.20793,1.46085,1.05807,0.00351,0.000304021,0.000304021,0.000304021
176,20348.1,0.92534,0.37855,0.00207,0.61396,0.36478,0.36685,0.21395,1.46133,1.03439,0.00352,0.000301665,0.000301665,0.000301665
177,20462.5,0.94403,0.38947,0.00209,0.66295,0.36404,0.37396,0.21891,1.46522,1.03211,0.00354,0.000299309,0.000299309,0.000299309
178,20577.3,0.90748,0.37006,0.00211,0.60239,0.36885,0.36936,0.21703,1.45813,1.03324,0.00353,0.000296953,0.000296953,0.000296953
179,20691.8,0.89193,0.35526,0.00205,0.61606,0.35207,0.35737,0.21544,1.46352,1.03537,0.00353,0.000294596,0.000294596,0.000294596
180,20806.8,0.88277,0.3646,0.00215,0.56406,0.37581,0.36646,0.21966,1.47009,1.02235,0.00357,0.00029224,0.00029224,0.00029224
181,20922,0.89358,0.3663,0.00213,0.62968,0.34713,0.37588,0.22262,1.48415,1.0036,0.00358,0.000289884,0.000289884,0.000289884
182,21036.9,0.93312,0.37623,0.00211,0.56179,0.3539,0.36159,0.21741,1.46607,0.99928,0.00357,0.000287528,0.000287528,0.000287528
183,21152.1,0.90902,0.38956,0.00207,0.57673,0.35345,0.35657,0.20906,1.48384,1.02455,0.00358,0.000285172,0.000285172,0.000285172
184,21267.2,0.87415,0.3697,0.00199,0.63687,0.32703,0.35759,0.20907,1.47987,1.03082,0.00359,0.000282815,0.000282815,0.000282815
