epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,7544.99,1.17755,0.57451,0.00291,0.51936,0.32515,0.33689,0.1939,1.47795,0.9376,0.00392,0.000473668,0.000473668,0.000473668
104,7617.98,1.1972,0.57428,0.00273,0.47806,0.41348,0.3456,0.19609,1.50009,0.92074,0.00392,0.000471311,0.000471311,0.000471311
105,7690.74,1.18609,0.55225,0.00284,0.47168,0.41106,0.34595,0.19989,1.50447,0.91152,0.00393,0.000468955,0.000468955,0.000468955
106,7763.23,1.11194,0.54429,0.00282,0.51882,0.4237,0.38231,0.22227,1.47655,0.91979,0.00385,0.000466599,0.000466599,0.000466599
107,7835.76,1.09148,0.50456,0.00277,0.48236,0.37616,0.37199,0.21308,1.49075,0.93706,0.00392,0.000464243,0.000464243,0.000464243
108,7908.63,1.05081,0.53044,0.00285,0.49373,0.36572,0.35671,0.20398,1.48197,0.92761,0.00391,0.000461887,0.000461887,0.000461887
109,7981.43,1.0925,0.50632,0.00277,0.46557,0.41897,0.35712,0.20531,1.49596,0.91134,0.00395,0.00045953,0.00045953,0.00045953
110,8054.56,1.11769,0.54,0.00258,0.47422,0.3488,0.37225,0.22601,1.48095,0.91032,0.00392,0.000457174,0.000457174,0.000457174
111,8127.14,1.11558,0.50852,0.0027,0.47213,0.38251,0.37323,0.22156,1.46835,0.89082,0.00386,0.000454818,0.000454818,0.000454818
112,8200.24,1.1812,0.55834,0.00279,0.59527,0.3578,0.37319,0.21841,1.51655,0.897,0.00392,0.000452462,0.000452462,0.000452462
113,8273.26,1.16202,0.5396,0.00268,0.55823,0.37251,0.35295,0.21134,1.47399,0.88904,0.00386,0.000450106,0.000450106,0.000450106
114,8346.76,1.08023,0.50058,0.00274,0.57447,0.38202,0.37168,0.22254,1.47541,0.89943,0.0039,0.000447749,0.000447749,0.000447749
115,8419.86,1.11835,0.5389,0.00271,0.51756,0.36772,0.37048,0.22295,1.50939,0.92388,0.00397,0.000445393,0.000445393,0.000445393
116,8492.66,1.10493,0.51622,0.00251,0.64577,0.38207,0.38417,0.23921,1.48843,0.91183,0.00393,0.000443037,0.000443037,0.000443037
117,8565.5,1.14491,0.52966,0.00279,0.69617,0.36709,0.39128,0.23986,1.49805,0.91359,0.00396,0.000440681,0.000440681,0.000440681
118,8638.45,1.10213,0.50006,0.00253,0.62129,0.35983,0.39835,0.22657,1.51572,0.90933,0.00395,0.000438325,0.000438325,0.000438325
119,8711,1.16555,0.5339,0.00258,0.53697,0.38834,0.40929,0.23589,1.48137,0.90322,0.00391,0.000435968,0.000435968,0.000435968
120,8783.83,1.03275,0.46589,0.00247,0.56343,0.39733,0.40352,0.2323,1.47722,0.906,0.00385,0.000433612,0.000433612,0.000433612
121,8856.38,1.08493,0.49953,0.00245,0.6029,0.38739,0.41228,0.23242,1.46051,0.89441,0.0038,0.000431256,0.000431256,0.000431256
122,8928.96,1.13453,0.52885,0.00247,0.64024,0.37694,0.40556,0.23592,1.44655,0.90689,0.00379,0.0004289,0.0004289,0.0004289
123,9002.09,1.06054,0.47784,0.00239,0.7577,0.3468,0.40771,0.23362,1.44587,0.91678,0.00378,0.000426544,0.000426544,0.000426544
124,9075.26,1.06484,0.49507,0.00227,0.57545,0.35063,0.39278,0.22805,1.4608,0.91446,0.00382,0.000424187,0.000424187,0.000424187
125,9148.12,1.0775,0.50546,0.00241,0.58373,0.34751,0.39559,0.22865,1.45804,0.90456,0.00384,0.000421831,0.000421831,0.000421831
126,9221.26,1.0744,0.50234,0.00267,0.51161,0.38599,0.39167,0.22684,1.45311,0.90725,0.00378,0.000419475,0.000419475,0.000419475
127,9294.09,1.05797,0.47617,0.0025,0.75976,0.34033,0.38266,0.22357,1.46276,0.91434,0.00386,0.000417119,0.000417119,0.000417119
128,9367.02,1.0628,0.48042,0.00252,0.68793,0.35437,0.38892,0.21939,1.46184,0.91237,0.00381,0.000414763,0.000414763,0.000414763
129,9439.88,1.02218,0.46814,0.00237,0.68189,0.36088,0.38837,0.22279,1.47319,0.88981,0.00384,0.000412406,0.000412406,0.000412406
130,9512.73,1.07945,0.49558,0.00243,0.56354,0.34849,0.3798,0.21376,1.47442,0.90373,0.00384,0.00041005,0.00041005,0.00041005
131,9585.3,1.01962,0.48852,0.00238,0.45865,0.36097,0.36502,0.21175,1.46367,0.9009,0.00381,0.000407694,0.000407694,0.000407694
132,9657.79,1.03183,0.47105,0.00233,0.74359,0.35502,0.3817,0.22136,1.46919,0.91609,0.00383,0.000405338,0.000405338,0.000405338
133,9730.66,1.08664,0.50165,0.00246,0.60326,0.36518,0.38186,0.21862,1.46629,0.9053,0.00382,0.000402982,0.000402982,0.000402982
134,9803.35,1.02274,0.4635,0.0025,0.61269,0.35385,0.37553,0.21695,1.47515,0.92067,0.00384,0.000400625,0.000400625,0.000400625
135,9876.07,1.04637,0.46881,0.00231,0.56432,0.35088,0.38359,0.22297,1.48505,0.90476,0.00386,0.000398269,0.000398269,0.000398269
136,9948.87,1.07144,0.47187,0.00246,0.56777,0.35645,0.399,0.23023,1.48859,0.86986,0.00387,0.000395913,0.000395913,0.000395913
137,10021.1,1.01593,0.44587,0.00234,0.56245,0.35884,0.39317,0.22704,1.48515,0.87322,0.00385,0.000393557,0.000393557,0.000393557
138,10094,0.9698,0.44668,0.00235,0.71916,0.34829,0.38741,0.21914,1.47172,0.89792,0.00379,0.000391201,0.000391201,0.000391201
139,10166.5,1.04146,0.47286,0.00242,0.70077,0.34012,0.37734,0.20711,1.48134,0.90813,0.00383,0.000388844,0.000388844,0.000388844
140,10239.6,1.04079,0.48184,0.00233,0.74706,0.3244,0.36436,0.20007,1.48676,0.8955,0.00384,0.000386488,0.000386488,0.000386488
141,10312.4,1.03128,0.47137,0.00236,0.66578,0.34238,0.36963,0.20475,1.47797,0.8977,0.00383,0.000384132,0.000384132,0.000384132
142,10385.5,1.04741,0.46875,0.00237,0.57753,0.32821,0.36688,0.20269,1.47725,0.90639,0.00378,0.000381776,0.000381776,0.000381776
143,10458.2,0.97372,0.44669,0.00251,0.58524,0.34489,0.37869,0.21529,1.49232,0.91506,0.00386,0.00037942,0.00037942,0.00037942
144,10530.7,1.0105,0.46679,0.00234,0.55013,0.36282,0.37306,0.21085,1.47732,0.90428,0.00385,0.000377063,0.000377063,0.000377063
145,10603.5,0.98891,0.45724,0.00243,0.53342,0.37633,0.38476,0.21912,1.48139,0.89517,0.00385,0.000374707,0.000374707,0.000374707
146,10676.3,1.07276,0.49613,0.00227,0.51756,0.37188,0.40361,0.24033,1.47137,0.91057,0.00381,0.000372351,0.000372351,0.000372351
147,10749.1,1.00219,0.49386,0.0023,0.48687,0.38282,0.40372,0.23657,1.46808,0.90748,0.00379,0.000369995,0.000369995,0.000369995
148,10821.7,0.99305,0.44557,0.00235,0.5473,0.37799,0.40054,0.23339,1.46218,0.9051,0.00381,0.000367639,0.000367639,0.000367639
149,10894.6,1.01702,0.44355,0.00246,0.47252,0.36221,0.40279,0.23366,1.46171,0.91013,0.00381,0.000365282,0.000365282,0.000365282
150,10967,0.98989,0.46215,0.0023,0.67031,0.36391,0.40834,0.22853,1.4678,0.90693,0.00381,0.000362926,0.000362926,0.000362926
151,11039,0.92127,0.40131,0.00232,0.60258,0.37679,0.39868,0.22391,1.47642,0.90172,0.00381,0.00036057,0.00036057,0.00036057
152,11111.1,1.02796,0.45532,0.00231,0.60207,0.38219,0.38996,0.2215,1.48019,0.91644,0.00381,0.000358214,0.000358214,0.000358214
153,11183.3,1.02413,0.45046,0.00217,0.6049,0.38737,0.3922,0.22292,1.46719,0.91151,0.0038,0.000355858,0.000355858,0.000355858
154,11255.5,0.99754,0.44365,0.00215,0.6843,0.36346,0.38827,0.2236,1.46213,0.92372,0.00379,0.000353501,0.000353501,0.000353501
155,11327.8,0.98343,0.42616,0.00225,0.69562,0.36194,0.38597,0.21781,1.46425,0.92667,0.00381,0.000351145,0.000351145,0.000351145
156,11400.1,0.96146,0.42089,0.00235,0.67195,0.36068,0.39813,0.22903,1.465,0.90028,0.00379,0.000348789,0.000348789,0.000348789
157,11472.3,0.98729,0.4444,0.00229,0.45326,0.35383,0.40322,0.23405,1.47281,0.8934,0.00382,0.000346433,0.000346433,0.000346433
158,11544.5,1.02033,0.43911,0.00226,0.46595,0.39269,0.41826,0.2364,1.47985,0.91693,0.00385,0.000344077,0.000344077,0.000344077
159,11616.6,1.0425,0.45812,0.00228,0.50664,0.37767,0.42497,0.23592,1.47696,0.9123,0.00382,0.00034172,0.00034172,0.00034172
160,11688.4,0.97472,0.42813,0.00226,0.6709,0.36259,0.42291,0.24048,1.46622,0.93021,0.00376,0.000339364,0.000339364,0.000339364
161,11759.9,0.93214,0.42119,0.00211,0.67588,0.34903,0.40854,0.23239,1.45841,0.94851,0.00377,0.000337008,0.000337008,0.000337008
162,11831.8,0.94626,0.42826,0.00215,0.67105,0.35145,0.40488,0.23215,1.4665,0.95683,0.00379,0.000334652,0.000334652,0.000334652
163,11903.5,0.96535,0.44144,0.00224,0.61,0.36521,0.39801,0.23002,1.47054,0.92257,0.00381,0.000332296,0.000332296,0.000332296
164,11975.5,0.94193,0.41174,0.00222,0.59801,0.35996,0.38339,0.22143,1.46308,0.90925,0.00381,0.000329939,0.000329939,0.000329939
165,12046.9,0.98936,0.44217,0.00225,0.53992,0.35826,0.38066,0.21977,1.45417,0.91357,0.00375,0.000327583,0.000327583,0.000327583
166,12118.8,0.97919,0.4347,0.00221,0.47128,0.34201,0.37918,0.21505,1.46085,0.93789,0.00377,0.000325227,0.000325227,0.000325227
167,12190.9,0.99067,0.44123,0.00223,0.4608,0.38053,0.38276,0.22112,1.4623,0.93897,0.00379,0.000322871,0.000322871,0.000322871
168,12263.5,0.95649,0.4279,0.00213,0.46654,0.37856,0.3812,0.21714,1.46556,0.93287,0.00381,0.000320515,0.000320515,0.000320515
169,12335.9,0.92547,0.41304,0.0021,0.49493,0.37384,0.38033,0.21681,1.45976,0.93213,0.00379,0.000318158,0.000318158,0.000318158
170,12408,0.92941,0.4188,0.00207,0.45275,0.37199,0.38439,0.21947,1.4639,0.93405,0.0038,0.000315802,0.000315802,0.000315802
171,12480.2,0.90641,0.4063,0.00208,0.53995,0.3434,0.39093,0.22265,1.46755,0.94188,0.00381,0.000313446,0.000313446,0.000313446
172,12552.3,0.94632,0.42389,0.00216,0.4617,0.37329,0.39457,0.22111,1.47159,0.94245,0.00383,0.00031109,0.00031109,0.00031109
173,12623.9,0.9695,0.42815,0.00212,0.48597,0.38386,0.39022,0.21927,1.48716,0.93549,0.00388,0.000308734,0.000308734,0.000308734
174,12695.3,0.99305,0.43392,0.00222,0.53046,0.34061,0.37943,0.21691,1.48173,0.93153,0.00382,0.000306377,0.000306377,0.000306377
175,12766.9,0.96001,0.43313,0.00204,0.50364,0.35592,0.37887,0.21607,1.48569,0.94483,0.00386,0.000304021,0.000304021,0.000304021
176,12838.6,0.89835,0.39448,0.00225,0.52597,0.35285,0.37657,0.21688,1.48841,0.94626,0.00387,0.000301665,0.000301665,0.000301665
177,12910.1,1.00431,0.43965,0.00225,0.51165,0.37101,0.37712,0.21581,1.50409,0.95275,0.00393,0.000299309,0.000299309,0.000299309
178,12982,0.89896,0.3985,0.00229,0.48173,0.34166,0.36165,0.21266,1.4941,0.95385,0.00391,0.000296953,0.000296953,0.000296953
179,13054,0.93476,0.42138,0.00222,0.50343,0.34356,0.37578,0.2215,1.49297,0.94358,0.00385,0.000294596,0.000294596,0.000294596
180,13126.8,0.92532,0.39396,0.0022,0.48489,0.3555,0.36588,0.2174,1.4808,0.93751,0.00384,0.00029224,0.00029224,0.00029224
181,13199.5,0.87751,0.37768,0.00199,0.48164,0.37543,0.36553,0.21563,1.48114,0.93189,0.00385,0.000289884,0.000289884,0.000289884
182,13272.3,0.91403,0.40876,0.00203,0.60057,0.35143,0.376,0.22299,1.47201,0.92629,0.0038,0.000287528,0.000287528,0.000287528
183,13344.7,1.0058,0.43833,0.00209,0.66054,0.36376,0.39296,0.2313,1.47005,0.91792,0.0038,0.000285172,0.000285172,0.000285172
184,13417,0.8828,0.37878,0.00199,0.57637,0.37496,0.3805,0.22415,1.47037,0.92759,0.00383,0.000282815,0.000282815,0.000282815
